model,log likelihood,R2 coefficient,normality pearson p-value,normality shapiro p-value,homocedasticity levene p-value,homocedasticity bartlett p-value
linear,-9.280761744969405,-1.731942144567178e-05,,0.609275758266449,,
poly2,-9.280928951894897,-0.00012879884898686633,,0.609275758266449,,
poly3,-9.280848577591888,-7.52105146240023e-05,,0.609275758266449,,
exp,-9.280737402442856,-1.0909210299558936e-06,,0.609275758266449,,
log,-9.28089426396617,-0.00010567085208057492,,0.609275758266449,,
power,-9.280735851119797,-5.670506286747923e-08,,0.609275758266449,,
hmult,-9.280735860401679,-6.289298482009542e-08,,0.609275758266449,,
