train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,rmse,kfold rmse
cc_align,25,gov,1,flores,44.29999999999999,-28.999999999999947,-26.000000000000107,1.0000000000000002,1.048808848408333
cc_align,25,gov,1,bible,10.399999999999906,-3.4999999999998814,-15.500000000000046,0.23021728866442676,0.2387467277262665
cc_align,25,gov,1,gov,59.999999999971145,-37.9999999999547,-5.000000000033559,2.059126028197399,2.558124312851116
cc_align,25,gov,10,flores,56.79999999998586,-25.500000000010765,-50.49999999993519,2.049634113689563,2.408526520509999
cc_align,25,gov,10,bible,12.150000000000007,-5.000000000000015,-12.49999999999998,0.6648308055437865,0.7231873892705811
cc_align,25,gov,10,gov,68.69999999985177,-46.49999999981448,26.499999999928068,3.2596012026013237,3.496426747409393
cc_align,25,gov,25,flores,56.69999999997682,-23.000000000027264,-51.999999999870504,2.2847319317591723,2.7429910681590166
cc_align,25,gov,25,bible,13.100000000000321,-3.5000000000004605,-17.49999999999969,0.7106335201775948,0.8056053624064404
cc_align,25,gov,25,gov,72.64999999551748,-47.499999994502566,27.999999998171216,3.793810749101753,4.030136474115289
cc_align,25,gov,50,flores,43.81523857844637,-40.500000000000306,23.961903553884596,2.6536138880151094,3.9887054744237123
cc_align,25,gov,50,bible,0.4609985620083945,2.999999999887992,0.0975035952438163,0.5715476066494082,0.577492665915252
cc_align,25,gov,50,gov,53.08583116896196,-25.000000000003315,32.535422077602725,5.307227776030219,5.905895584747504
cc_align,25,bible,1,flores,10.949999990639268,-5.9999999953402305,-9.499999986911751,0.38209946349085594,0.41352146256270694
cc_align,25,bible,1,bible,47.949999999975915,-47.9999999999656,40.499999999979806,1.5211837495845137,1.8447222012322662
cc_align,25,bible,1,gov,8.350000000000005,-6.000000000000005,-4.499999999999998,0.2863564212655271,0.2880972058177587
cc_align,25,bible,10,flores,14.099999999999955,-4.500000000000006,-18.49999999999981,0.41593268686170837,0.42071367935924847
cc_align,25,bible,10,bible,53.29999999827876,-52.9999999969362,63.99999999694904,2.150348808914499,2.3765521244020524
cc_align,25,bible,10,gov,15.199999999999976,-8.499999999999984,-14.499999999999972,0.2549509756796393,0.2846049894151654
cc_align,25,bible,25,flores,12.849999999998156,-1.4999999999982396,-21.99999999999985,0.47010637094172636,0.4959838707021638
cc_align,25,bible,25,bible,53.999999971715106,-50.49999994514614,66.49999993878833,2.1496511344867106,2.349680829389357
cc_align,25,bible,25,gov,15.550000000000042,-7.50000000000006,-16.99999999999995,0.2983286778035259,0.3376388603221954
cc_align,100,gov,1,flores,40.749999995392955,-25.499999994754905,-22.000000000830152,1.175159563633807,1.2672805529953117
cc_align,100,gov,1,bible,10.750000000000032,-4.000000000000042,-14.499999999999986,0.22360679774997896,0.22583179581272425
cc_align,100,gov,1,gov,52.649999999995686,-32.49999999999641,5.000000000002976,1.8124568960391862,2.1922591087405676
cc_align,100,gov,10,flores,59.55000000000291,-29.000000000016126,-45.49999999996797,1.833575741549827,2.0791825316696184
cc_align,100,gov,10,bible,14.84999999999992,-7.499999999999861,-12.000000000000123,0.6074537019394975,0.7707139534289529
cc_align,100,gov,10,gov,68.8999999980863,-46.49999999760155,27.4999999990731,3.3378136556734264,3.641016341627514
cc_align,100,gov,25,flores,54.65000000000054,-22.00000000000365,-45.49999999999355,2.1151832071950647,2.387257841122324
cc_align,100,gov,25,bible,13.30000000000004,-5.000000000000036,-13.000000000000012,0.7211102550927978,0.918694725117967
cc_align,100,gov,25,gov,70.99999999521434,-47.499999994099234,33.49999999794657,3.9406852196033118,4.222913686068182
cc_align,100,gov,50,flores,44.32358341887556,-39.49999999999919,24.441041452809017,2.9802125203861998,4.055289697163186
cc_align,100,gov,50,bible,2.4611264401446125,1.0000000001432408,2.0971838992676006,0.408248290463863,0.41964240050773466
cc_align,100,gov,50,gov,53.516170947714876,-25.500000000000593,32.9595726307143,5.5113519212621505,6.105310915454125
cc_align,100,bible,1,flores,10.400000000000016,-5.000000000000021,-9.99999999999999,0.39999999999999997,0.41952353763268
cc_align,100,bible,1,bible,45.59999999996136,-46.99999999994133,45.999999999955776,1.456021977856104,1.6721243972502826
cc_align,100,bible,1,gov,9.049999999999983,-5.499999999999979,-7.000000000000009,0.3178049716414141,0.31937438845342625
cc_align,100,bible,10,flores,13.500000000000583,-2.500000000000818,-20.499999999999186,0.4527692569068709,0.4909175083410189
cc_align,100,bible,10,bible,53.54999999552691,-52.99999999178912,64.4999999914895,2.3052114870440845,2.530414985728573
cc_align,100,bible,10,gov,15.100000000000042,-7.5000000000000195,-15.500000000000071,0.33615472627943227,0.420713679353559
cc_align,100,bible,25,flores,15.249999999999988,-1.999999999999991,-25.499999999999982,0.49999999999999994,0.5753259945457017
cc_align,100,bible,25,bible,54.64999999999998,-51.999999999999964,69.49999999999997,2.051828452868319,2.2223861050680793
cc_align,100,bible,25,gov,15.000000000000023,-5.500000000000457,-19.499999999998916,0.4393176527297759,0.5805170109480006
gov,25,bible,1,flores,11.000000000000046,-2.500000000000063,-17.49999999999999,0.49091750834534303,0.5069516742254635
gov,25,bible,1,bible,43.14999999999416,-41.49999999999339,37.99999999999888,1.1734564329364774,1.2074767078495101
gov,25,bible,1,gov,11.399999999999995,-2.9999999999999325,-17.000000000000174,0.46043457732885357,0.4774934554525309
gov,25,bible,10,flores,17.949999999999815,-3.9999999999997797,-28.50000000000006,0.5234500931320959,0.5683308895353125
gov,25,bible,10,bible,54.04999988977707,-54.99999978846676,67.49999976672467,2.1414948050368916,2.224185244083772
gov,25,bible,10,gov,26.049999999995034,-5.500000000025394,-40.99999999992483,0.8203657720797474,1.0963576058932596
gov,25,bible,25,flores,19.199999999999836,-1.999999999998076,-36.000000000006345,0.5215361924162117,0.5366563145999497
gov,25,bible,25,bible,54.450000000000045,-51.500000000000036,67.99999999999997,1.7734147850968185,1.8936736783300179
gov,25,bible,25,gov,29.60000000000006,-6.500000000000055,-46.50000000000001,1.0867382389517728,1.528724958911836
gov,1,bible,1,flores,13.900000000000029,-7.0000000000000115,-15.000000000000034,0.4604345773288535,0.47749345545253324
gov,1,bible,1,bible,50.89999999992916,-51.99999999990556,38.999999999954106,1.4764823060233396,1.826472008952331
gov,1,bible,1,gov,20.050000000000036,-9.500000000000057,-21.999999999999954,0.4909175083453431,0.682641926635039
gov,1,bible,10,flores,21.25000000000004,-9.000000000000016,-25.500000000000075,0.3,0.3146426544510444
gov,1,bible,10,bible,61.74999999999996,-63.49999999999995,65.99999999999999,2.165409891914231,2.4037470748795693
gov,1,bible,10,gov,38.00000000000004,-16.500000000000064,-42.49999999999997,1.7564168070250297,2.449693858417607
gov,1,bible,25,flores,20.649999999999874,-5.999999999999984,-30.499999999999623,0.42190046219457983,0.43243496620879707
gov,1,bible,25,bible,60.85000000000008,-57.00000000000009,63.500000000000014,2.248999777678957,2.479314421366781
gov,1,bible,25,gov,40.40000000000019,-18.50000000000007,-42.5000000000004,2.026079958935481,2.863738814867249
gov,10,bible,1,flores,12.699999999999964,-4.999999999999919,-16.000000000000114,0.4604345773288535,0.4774934554525325
gov,10,bible,1,bible,42.95000000000018,-40.500000000000234,35.00000000000044,1.0358571330062856,1.059245014149096
gov,10,bible,1,gov,13.950000000000047,-5.000000000000051,-18.500000000000032,0.4123105625617662,0.4135214625627067
gov,10,bible,10,flores,17.300000000000004,-4.000000000000067,-26.999999999999844,0.46043457732885357,0.47749345545253186
gov,10,bible,10,bible,55.84999996945356,-55.499999947717136,62.99999995098806,1.9902261178067178,2.0789420386340685
gov,10,bible,10,gov,31.24999999999731,-12.000000000018648,-37.49999999994562,1.146298390472568,1.5501612819316088
gov,10,bible,25,flores,18.549999999999756,-2.499999999998916,-33.00000000000206,0.4438468204234429,0.44497190922573543
gov,10,bible,25,bible,53.70000000000007,-51.50000000000004,69.49999999999994,2.008233054204616,2.194766502386933
gov,10,bible,25,gov,30.3499999999967,-11.000000000016145,-36.49999999995065,1.481215716902842,2.0540204478047
gov,50,bible,1,flores,5.669518361047271,-5.499999992585089,3.3262040800746875,0.694022093788567,0.8044091206357195
gov,50,bible,1,bible,45.35636992318563,-37.99999999999822,25.359075192031675,1.5513435037626797,3.1611623194113263
gov,50,bible,1,gov,4.666696954845253,-3.9999999999871947,2.333257612855654,0.5715476066494083,0.6339025983725555
gov,50,bible,10,flores,7.027947806040024,-6.499999855097835,4.680130146484696,0.6123724356957945,0.7624586933317314
gov,50,bible,10,bible,56.1199743029688,-43.49999999999376,36.200064242563414,2.653613888015111,4.303883623522882
gov,50,bible,10,gov,-0.5544204877083296,6.999999990120923,-1.1139487577627685,0.4898979485566357,0.5574267397844085
gov,50,bible,25,flores,4.881006498634755,-2.9999999999480718,2.5474837532916395,0.5715476066494082,0.6294726381788356
gov,50,bible,25,bible,56.5710077421852,-41.999999999634625,41.8224806436876,2.449489742783178,4.381598620691463
gov,50,bible,25,gov,-4.523969199243035,12.499999990395088,-2.440076979282577,0.2041241452319315,0.5955479418640507
bible,25,gov,1,flores,30.999999999993967,-13.999999999996191,-30.999999999993364,1.0295630140987002,1.2425779653607094
bible,25,gov,1,bible,24.500000000000917,-10.000000000001219,-30.999999999999446,0.8221921916437788,0.8221921916437788
bible,25,gov,1,gov,43.99999999999999,-17.99999999999998,-14.000000000000037,1.4926486525636236,1.7355114519930217
bible,25,gov,10,flores,53.14999999998329,-23.499999999989235,-48.999999999982116,2.21472345903501,2.7397080136394023
bible,25,gov,10,bible,50.25000000000066,-39.00000000000095,-11.499999999999137,1.0630145812734646,1.4460290453437414
bible,25,gov,10,gov,65.24999999991417,-44.49999999990122,29.999999999980464,3.276736181019156,3.50114267061483
bible,25,gov,25,flores,54.399999999991834,-22.500000000008825,-49.49999999995669,2.350531854708632,2.8328430948431325
bible,25,gov,25,bible,55.24999999999832,-45.99999999999418,-4.500000000011514,1.5498387012847499,2.19157477601563
bible,25,gov,25,gov,65.94999999824255,-43.999999997860364,36.49999999935624,4.120436870041818,4.339009103470392
bible,25,gov,50,flores,45.91310104923874,-45.000000000001705,25.96724737690737,2.7760883751542678,4.102514279522631
bible,25,gov,50,bible,22.780726682364172,-17.50000000000005,13.048183294089663,0.04082482904638688,1.3335568169777872
bible,25,gov,50,gov,49.04815996516216,-19.499999470067735,28.629598849221633,5.5113519212621505,5.955808776547684
bible,1,gov,1,flores,39.79999999563953,-26.99999999514774,-25.000000000530058,0.8602325267042626,0.8966604708583934
bible,1,gov,1,bible,34.34999999999786,-25.499999999997456,-16.00000000000089,1.3209844813622909,1.64499240119825
bible,1,gov,1,gov,72.04999999842973,-53.49999999824319,-7.0000000002024425,2.8539446385660674,3.9640887980911708
bible,1,gov,10,flores,61.499999999943455,-34.99999999994855,-44.999999999978996,1.930802941783547,2.1799082549502673
bible,1,gov,10,bible,48.49999999999955,-40.499999999999865,-7.499999999999255,1.6519685227025362,2.330879662196892
bible,1,gov,10,gov,71.59999999949176,-52.999999999372854,31.999999999783167,3.2255232133717464,3.5648281866012965
bible,1,gov,25,flores,59.54999999995157,-28.499999999989555,-49.99999999990167,2.3214219780126144,2.722866136996081
bible,1,gov,25,bible,48.70000000000075,-41.50000000000073,-4.50000000000011,1.7734147850968196,2.506192330869073
bible,1,gov,25,gov,68.99999999749069,-46.49999999687841,33.49999999889599,3.850324661635691,4.05277682583171
bible,1,gov,50,flores,46.98985941044442,-47.00000000000112,27.02535147389166,2.6944387170614963,4.064804803969387
bible,1,gov,50,bible,13.729044306739668,-8.500000000000203,8.677389233151338,0.28577380332470453,0.7911078476575472
bible,1,gov,50,gov,53.57254325195953,-26.500000000000867,33.0686418701033,5.348052605076606,5.973812659938301
bible,10,gov,1,flores,31.6499999999981,-16.0000000000006,-28.499999999993424,1.0963576058932596,1.2501999840025733
bible,10,gov,1,bible,25.900000000001288,-12.500000000001574,-28.499999999999506,0.8905054744357274,0.9257429448826441
bible,10,gov,1,gov,46.05000000000012,-22.500000000000124,-10.000000000000005,1.5443445211480504,1.8638669480394279
bible,10,gov,10,flores,51.94999999999468,-22.500000000005226,-48.99999999997397,2.263846284534354,2.7081358902388937
bible,10,gov,10,bible,51.99999999999712,-42.49999999999825,-8.499999999996877,1.4103191128251789,1.9372661148555301
bible,10,gov,10,gov,66.19999999994764,-44.99999999994153,27.999999999993488,3.339461034358689,3.6177340974703647
bible,10,gov,25,flores,54.3000000000043,-21.500000000048114,-52.4999999998903,2.3564804263986576,2.803034070431531
bible,10,gov,25,bible,54.85000000000576,-46.99999999998657,-2.50000000005034,1.4261837188805655,2.014696006645623
bible,10,gov,25,gov,66.99999999825162,-44.499999997816786,34.499999999223995,3.9310303992719264,4.149337296484677
bible,10,gov,50,flores,44.405806886914554,-42.99999999999917,24.485482782711596,2.6944387170614963,3.8949015748396385
bible,10,gov,50,bible,23.04653817603678,-18.49999999999977,13.13365455990747,0.04082482904638616,1.3971597916286878
bible,10,gov,50,gov,50.709068362853586,-21.999999999992657,30.22732909284838,5.388877434122993,5.90083492052247
