c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
28.495422155501657,0.9279029734522221,-0.03583168802345703,0.0004381132755054318,-41.78628873690956,-29.175858228050103,-16.457685515663893,5.111046425231878,5.369773953272558
