train set,c0,c1,c2,rmse,kfold rmse
gov,4.805421164947646,-0.7798813282170285,-8.502121860970285e-09,14.623438960244137,14.738294207966533
bible,2.5365000345247815,-1.0166951762507102,-7.626467947157018e-09,12.135384728626551,12.116889985520858
