train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,3.4817887409704817,2.088857261225529,1.0,2.213313697091318,2.2578148004649132
gov,1,bible,-0.7279574971290118,2.8916358612296973,1.0,0.7573495035853174,0.7744343338992029
gov,1,gov,4.901528593256754,26.59789837251897,1.0,3.047805691246517,3.074613111515122
gov,10,flores,17.155518470633126,-9.929549957371318,1.0,3.3427810516579046,3.429644020476107
gov,10,bible,2.2234937075152947,-0.34277226262604676,1.0,1.2560306006972137,1.2796122988817686
gov,10,gov,25.805762332700432,16.726796340960846,1.0,3.4975044834243123,3.511940585388172
gov,25,flores,19.33632487349142,-9.445364738599647,1.0,3.8147467420216685,3.91618397370984
gov,25,bible,1.8946968244410434,1.1307217377884744,1.0,1.415431862476344,1.4400722572543985
gov,25,gov,28.88049603921538,18.118963598230152,1.0,4.202792674101241,4.224756689328495
gov,50,flores,35.36426478879048,-39.562627095018115,1.0,1.2234103887519863,1.2880377347742733
gov,50,bible,7.153242526050546,-9.321473374922208,1.0,0.44321793570248513,0.46662772455529355
gov,50,gov,29.971415708767204,23.108296471422182,1.0,5.0005269440192635,5.264494284390355
bible,1,flores,-0.35917201372246177,2.95965264059517,1.0,0.5490092868453204,0.605253804474504
bible,1,bible,15.930954697595768,1.7640358784569834,1.0,2.801710217523768,2.8143962862388663
bible,1,gov,0.11398718510986715,1.127448997459772,1.0,0.39650142026273283,0.43914477780515027
bible,10,flores,-0.035108789530651184,4.675554423252514,1.0,0.8614555379229019,0.9827075239319994
bible,10,bible,29.944743092533237,-4.996490486146859,1.0,3.387158554857302,3.3873919052888892
bible,10,gov,0.07872576557247066,2.55692672426503,1.0,0.7154180751941824,0.7993462426391755
bible,25,flores,1.22964738875001,2.597217338948983,1.0,0.8224685986241203,0.8411409701796589
bible,25,bible,32.28931409637537,-0.9887686422377443,1.0,3.7373613579285574,3.737748455382846
bible,25,gov,0.5352029136915201,1.764905441172369,1.0,0.7802315424288304,0.7990043884693493
