,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[-1.0],1.9517693346264723e-10,[1.0],0.9356569728409765,[0.0],3.2602500910015686
kfold,[0.5],0.01062819291245427,[1.0],6.307549859843622,[0.0],21.282444790388556
