train set,c0,c1,c2,rmse,kfold rmse
gov,12.677010440136838,2.7421585411458447e-07,-8.576288678729615e-10,14.688946722567714,14.820126509618266
bible,7.039972828432907,-9.923559595016377e-07,-9.403084862884835e-09,12.27543522778412,12.515700429983609
