train set,train set size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,1,flores,0.026888754224548648,1.1615496970347374,-0.3027398193669316,1.1506198983100462,-8.746508438648727,-42.23768230620703,-4.281984911364214,0.38942533936116175,0.41125590171146065
gov,1,bible,6.2383747842056e-05,-0.17283658612366956,-4.6264415796108596,0.6551451475842583,-17.88911936248274,-55.42092765796618,-8.702828697965272,0.04989965692308542,0.052085399339065
gov,1,gov,10.616057422062111,3.0266095323533255,5.485351071999436,1.7261997800541735,7.743025930423232,-3.7619184216060875,8.757614825976294,1.3093511549747536,1.3875313963654128
gov,10,flores,0.16788700744909224,2.1167459501307775,1.6809229204546527,-3.1519028930545483,-5.974903966395115,-17.637365640753544,-3.595909728699081,2.8642893384395585e-15,1.1234667099445444e-15
gov,10,bible,0.0019596761972151596,-0.03953353493015744,-2.411870957831442,-4.42577546675227,-13.15545217180756,-41.32657550026686,-6.218451615434861,9.341720271988155e-16,4.915166856007381e-16
gov,10,gov,12.809747825705307,3.088223694357379,3.363513902258614,0.21134664513517848,3.51011011966401,-2.1015527737926933,1.6534651561151839,1.6934648456932306,1.6935554005323885
gov,25,flores,0.2478526276986229,2.041211437070658,1.5732994303260592,-2.9168397938609893,-5.4423683817511455,-14.847976715366771,-3.421233670488956,2.383232787117382e-15,2.8642893384395585e-15
gov,25,bible,0.005793834686479283,0.6333437589728774,-2.0068570323412267,0.9660681547998025,-11.3749451652952,-35.72961075528591,-5.4409351306929565,0.0793227474508702,0.08337372928595219
gov,25,gov,14.179790943284411,3.0514544656809286,3.4394493093319713,0.18453298814638608,3.4692220064419543,-2.1613135983843867,1.750966273995094,2.216858276341546,2.21812501412155
gov,50,flores,1.048274411997294,-1.546151156638021,0.03007247542478673,-1.7473375047026012,-3.482944263656018,1.55350903341828,0.522400368957604,1.2906226554257323e-09,2.0950187150354865e-08
gov,50,bible,0.08729020449164585,-3.013944294101771,-0.7752959590018699,-1.79542592529087,-5.725031232574337,4.10506011319199,-0.10355141814775291,7.975503035567276e-14,1.182402941377344e-10
gov,50,gov,27.242800660809532,3.128777851894567,5.652591560485691,14.851132442971526,3.6285185003770093,-1.1626805523942325,10.37068712783108,1.3240405708011178,1.3401560801012784
bible,1,flores,0.007330605245697069,1.2745920085350815,0.06519486584984757,1.1884509175105207,-8.423683813340334,-37.803880230117244,-4.365235503806191,0.14436338638206783,0.19977601524487318
bible,1,bible,4.962018075983204,3.392952264703455,2.967068881545303,-0.16623504867623445,3.9143907393104507,-5.4500093932554705,1.330852603457772,1.633878873942324,2.5973071440744575
bible,1,gov,0.0006418666469142898,0.2261217665555829,-3.300673938340982,0.8154959934293914,-12.918433856640151,-56.049290058502876,-5.98397668501931,0.04500147201778065,0.05798366036571519
bible,10,flores,0.04954394806349982,1.7202687278344266,1.5589068441862723,1.3289482624532323,-5.681709695489331,-18.33488964458918,-3.395832457562304,0.018478533325865253,0.027978302770636766
bible,10,bible,8.228396659847013,3.2098351597253343,3.1210116789431925,-0.37531945474893547,3.697667242146975,-2.6331023432024323,1.4350110532513953,2.136862177880745,2.7848269587944445
bible,10,gov,0.004335215650050765,0.8611492710061849,-1.2769291642414666,1.0472336665445325,-10.333243085077777,-40.75336630731904,-5.0229364552608,0.055463788683883894,0.07596379902276722
bible,25,flores,0.07530407720713392,1.7894949709330976,1.799915548164568,1.3493383942355048,-5.1783466145334485,-10.108483516942439,-3.150074286170231,0.02961734726851006,0.031332479728580824
bible,25,bible,9.994545603921642,3.2214468645650443,3.108774476228243,-0.2570725814327012,3.710531480320448,-2.5056837488474266,1.4265747209054542,2.2090195608492675,2.243441485858954
bible,25,gov,0.006276187314107496,1.1130802444591814,-0.46502348872085914,1.133458357831787,-9.510364124253787,-34.994072251822494,-4.935040579922584,0.023776343321747075,0.0250638000805203
