language to,c0,c1,rmse,kfold rmse
ka,10.904062900057246,0.0006838291724764132,11.190974246174266,11.197257586166268
gu,15.11273534032739,-0.0005956074129135813,10.84129680869351,10.85147272432821
hi,14.924303544542072,-0.0004560748208065904,11.79172689113926,11.803502555779831
si,16.162713824388398,-0.0005036162169147007,16.01274610482375,16.023199720154988
ta,13.500102600506956,-0.0002282358902016408,12.874488322426844,12.883470159682487
