c0,"c1,1","c1,2","c2,1","c2,2","c3,1","c3,2",rmse,kfold rmse
4.171349545667863,0.01081391197884931,0.09829189484737952,3.4950524914958483,2.8863905553938345,0.005506049226085217,-6.459676821533954e-09,13.991404990236013,14.010310189730765
