c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
29.969892894205216,0.19405429207134436,3.1065056132886677,-303.8123426108286,345.6768883509334,8.26849761239861,-10.766263475795604,0.0846144684320635,4.047463788526757,-23.301595592641608,2.2955566812375485,4.312655225837792,4.365797324012652
