train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
cc_align,25,gov,1,flores,-1.3188743229729976,-1.917586517691526,3.263827273665901,5.716370708008879,-1.0603548444186552,9.718408898220979,18.628913975130498,7.521436033216586,0.2911329651832932
cc_align,25,gov,1,bible,0.18297730679020244,0.5853540764103132,0.5732894087719577,1.098901558005378,-3.7145328840445404,-5.432015696734559,-1.656750766622379,4.9926082527707634e-08,0.02783796487201621
cc_align,25,gov,1,gov,6.425619858856961,0.0007383876743482773,-4.89032261822685,0.7979381927744087,1.2536121008185832,-2.5216372441449413,1.3611252325980252,1.118656591667364e-08,4.158566558300732
cc_align,25,gov,10,flores,1.1584353230761892,-0.2930268064909616,0.9195573844248038,-0.5275810180973635,-1.0267865250478345,-1.229295567543535,-2.0701984887406075,5.101038003583657e-10,0.8490308042463085
cc_align,25,gov,10,bible,2.2771666051728627,0.02459552770932351,-1.2359104725944094,1.774398986929422,-3.583618163797475,-4.535941881859935,1.0192708079303503,3.3516593754873236e-08,0.42652187267570385
cc_align,25,gov,10,gov,6.369022876965773,-0.2816411952971938,-5.402049501439127,0.5689960049549789,1.9536519118020943,-1.5900849543231055,1.2929952225909733,5.4230199183278776e-08,6.584976874715212
cc_align,25,gov,25,flores,1.1816716329697088,-0.4302179096233928,0.6243777564972746,-0.5126156362748019,-0.8118200002037868,-0.8395159756982515,-1.9953894170170863,2.859841381921459e-09,1.391645505377192
cc_align,25,gov,25,bible,2.4863411445053414,-0.06777107201346702,-1.3797230715711999,1.8456362140206748,-3.2417703151425905,-4.0141083279459755,0.8767606595937467,1.569591331954651e-08,0.4837909785812132
cc_align,25,gov,25,gov,6.421472233856596,-0.32002924559011664,-5.534930566742023,0.5641826796289899,2.080743386163683,-1.4588360902907802,1.2686511300295373,7.016004275591206e-09,7.359294145093222
cc_align,25,gov,50,flores,2.131984161014707,-0.6418014678555103,-0.7132148147898222,-0.11767296297840726,-0.732527121576214,-0.8339669636512648,-0.7231969359836243,6.438743024438199e-10,1.0824973962048514
cc_align,25,gov,50,bible,1.556822791459743,-0.7644422586625711,-0.382976500811946,0.7760224566922332,-1.5142956236605905,-0.5134876907369708,-0.0814023103362423,6.785382634337587e-09,0.6656696197408253
cc_align,25,gov,50,gov,2.936242150603849,0.07312673502046284,-1.4078759881356544,0.0967103271501982,1.2851732947053045,-0.966638503569146,-2.3999443245606162,8.624108484914973e-08,3.8422044047963353
cc_align,25,bible,1,flores,1.5569213875784267,0.7624593771827908,-0.7620311928445265,1.486697513823805,-3.6278282663583394,-6.2861552907256,0.7052609504772693,2.382755508341797e-08,0.1671070181111494
cc_align,25,bible,1,bible,6.0496174138680745,0.07113954413540247,-5.954344958180924,0.7922619788907163,1.389015760859434,-3.2304295520372555,2.2614725781469347,1.074670858502256e-08,3.7242453597437675
cc_align,25,bible,1,gov,-4.578814553364718,0.549706705048618,0.9856272490523178,6.697671129845604,2.79444951414886,6.574397158461062,14.63062006568104,1.1153474819370366,0.05984508619567246
cc_align,25,bible,10,flores,-3.254374227004751,0.764786130475775,3.2118647101709548,3.4984310463758512,-1.3424541651119117,1.5660461852824543,15.508667604978832,2.994661925936696,0.05528341351759568
cc_align,25,bible,10,bible,7.031849101671388,-0.20608245010376994,-5.87850312122396,0.6450288870510485,1.740311182955083,-2.231649938629232,2.007737753975229,7.028259271507556e-09,5.748533538329036
cc_align,25,bible,10,gov,-2.4535656787912696,3.298038506097246,2.745952058270582,7.015327429159152,1.0292877665531048,-1.1847933497853236,13.173216150245674,1.9136352847145264,0.008357088474429973
cc_align,25,bible,25,flores,0.6728719453721496,-0.41175278158680195,-0.6081306538907385,1.103233005965858,-2.215371717234552,-2.1296199653955386,-0.7198435164846767,1.4562909990908768e-08,0.06806506829473265
cc_align,25,bible,25,bible,7.943644884956343,-0.2889309293353014,-5.540336915149827,0.6005421038084982,1.678839292327109,-1.8960884375465568,1.8309173340159286,4.474285420028413e-09,6.502260117753611
cc_align,25,bible,25,gov,-12.113185500703084,-7.703790579811936,-15.60704952558903,0.9200055765532233,4.3700644724593385,15.672994455834655,39.6061900099573,2.2476654559838978,0.047677715871490306
