train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,6.25959973857105,0.3770457300440071,2.1870602367742173,2.4925964840758383
gov,1,bible,4.125380309329078,2.103387979812326,0.7125427888311116,0.8374404855084905
gov,1,gov,28.22675157098228,0.4764720270875342,3.1121775580454334,3.3960214730392444
gov,10,flores,10.278640046267038,-0.17008333088713337,3.4124426908060754,3.887606233286077
gov,10,bible,2.6624251998731814,0.32564426890637554,1.2485999109946482,1.4378496645923808
gov,10,gov,37.81356257439991,0.10211997010865265,3.6668174030472334,3.8615774327413654
gov,25,flores,13.024786181180444,-0.11086649253074042,3.8770388013935895,4.4187002472459245
gov,25,bible,3.8914296800956634,0.5451554620344535,1.388795288095256,1.5945369684010742
gov,25,gov,41.58783549072973,0.09102037699723267,4.383200893837336,4.6132215757266
gov,50,flores,5.390870620525534,-1.1191115964605922,1.6036060211864598,2.9104943639791867
gov,50,bible,0.37593390603786137,-1.9746219027477818,0.49498979905552565,0.8251969114506607
gov,50,gov,45.63268736081774,0.0895351231617332,5.272974125387628,14.047717702081727
bible,1,flores,2.1424533485937944,0.8053042332350728,0.5127347106586486,0.5838494753425204
bible,1,bible,17.086735900254165,0.004732918887130326,3.0589635552277166,3.2771999078562146
bible,1,gov,0.8996451942223558,0.41757804747539184,0.378317690543219,0.43247468286628016
bible,10,flores,3.615582065134027,0.56785931556858,0.7725970312269553,0.8870273121647344
bible,10,bible,25.875790344255027,-0.07957483496970148,3.542515465529876,3.7541598778805394
bible,10,gov,1.9666335232853012,0.5091503554290431,0.6661506895503788,0.7633650423692664
bible,25,flores,4.108780514953247,0.5539375981551323,0.7877709435638381,0.9020447543024591
bible,25,bible,29.714441909451377,-0.08031864279927252,3.6926757416030083,3.9258749616298387
bible,25,gov,2.722652943800429,0.7558931597578209,0.7557878584991118,0.8694527522898747
