train set,test set,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,flores,10.8503909132287,-6.032041387945862e-09,-5.660370709321344e-05,-0.0001398666311220059,5.203225682974921,5.220890581281112
gov,bible,1.7999836324306586,-1.9644071390897122e-08,6.458463495895754e-08,-1.0068670790356543e-08,1.319301782192364,1.3260272480423805
gov,gov,8.095931657498053,32.31155665363166,20.384850801866296,2.976187146113252e-08,9.249349421841176,9.312925196194481
bible,flores,1.9567059011217969,3.0854287308607853e-08,7.516182900378188e-08,1.1070487281325706e-07,0.990850623849085,0.994658697370431
bible,bible,18.292822197732832,10.331814060772047,4.274651584070329,7.792393047390935e-08,7.018218548066646,7.064458753715277
bible,gov,1.0958311474125224,2.91269284161794e-06,-4.2693632185718494e-11,0.0009660759593994107,0.7386928560749241,0.7423702235840528
