train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,8.526143891044047,-0.0025028690101713542,-1.3415629310580785e-09,5.719503760635223,5.881644782781902
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,25.475886736127467,8.133774316518767,-1.116521250327606e-09,10.017590509638296,10.890332752458805
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,23.03899024996862,0.00022348715669449096,4.039932789296387e-08,7.518555553732741,7.574482780776816
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
