cc_align-bible-1-bible-ta,"12.857076910638702,0.3658925126974797,-0.3607807540943812",1.1731601927275254e-08
cc_align-bible-1-bible-gu,"14.715397669185078,0.34645148957954947,-0.14558966432120057",3.9595963291480366e-08
cc_align-bible-1-bible-hi,"13.368100757298977,0.3469498654543236,-0.3813103155417613",5.541441881156824e-08
cc_align-bible-1-bible-ka,"5.689671386667992,0.3393984249028647,-0.9652565854642382",3.8110290422165597e-08
cc_align-bible-1-bible-si,"14.366894859671897,0.34813847435000994,-0.48334917335958266",6.664814171033797e-08
cc_align-bible-1-gov-ta,"0.05232792342413826,0.06520543729086667,-1.0023259425521904",5.033794106256488e-13
cc_align-bible-1-gov-gu,"0.22877961955627146,0.11653838799043008,-1.048826075374405",8.129543771240766e-09
cc_align-bible-1-gov-hi,"0.4524727468752026,0.2022043823952653,-0.8907299680275533",1.0552048631841014e-08
cc_align-bible-1-gov-ka,"0.06711644847963404,0.08591917771942964,-1.0571326749305268",2.3774876896124163e-09
cc_align-bible-1-gov-si,"0.1680966366294009,0.1997385096576664,-0.9988340823256314",1.6231802636279698e-08
cc_align-bible-1-flores-ta,"0.3248645054245175,0.2165674394107926,-1.0738446530494254",6.233512820625874e-09
cc_align-bible-1-flores-gu,"1.184791681054292,0.4179990832313646,-1.0548051768040259",1.005523317513047e-10
cc_align-bible-1-flores-hi,"0.8887351573366549,0.43592646538921437,-1.2806403703964597",2.518277664400488e-08
cc_align-bible-1-flores-ka,"0.10435549162463839,0.08285921791779452,-1.027602841727705",1.3592795191300388e-08
cc_align-bible-1-flores-si,"0.46826729157463254,0.328718055539657,-0.9431852151099162",2.8161138770286373e-08
cc_align-bible-10-bible-ta,"22.24653241706544,0.3458504505311431,-0.22261750306933595",1.8557876423605578e-08
cc_align-bible-10-bible-gu,"20.54446675989658,0.34646341548559867,-0.19801033592447595",9.75595040180103e-09
cc_align-bible-10-bible-hi,"25.94994291396991,0.34345427378942855,-0.0867496499623082",2.2598292950257142e-08
cc_align-bible-10-bible-ka,"20.05442071122077,0.3328769854616122,-0.19465324668010908",3.3896698028390816e-08
cc_align-bible-10-bible-si,"26.945922622052475,0.343680379840912,-0.2488593242683819",6.832365909088667e-08
cc_align-bible-10-gov-ta,"0.08429279741429818,0.03736587321668981,-1.0037353385178387",6.273103363285056e-09
cc_align-bible-10-gov-gu,"0.6377212650074079,0.229490385760504,-1.2301533179011936",1.395789569842577e-08
cc_align-bible-10-gov-hi,"0.36233261796917,0.16784357296877833,-1.118500364472667",1.255324540392894e-08
cc_align-bible-10-gov-ka,"0.0696807289712854,0.06025901140832251,-1.0031122516929218",1.4194610669082734e-08
cc_align-bible-10-gov-si,"0.17772268277608522,0.10167086536592065,-1.0561619180118658",1.4543526247408856e-08
cc_align-bible-10-flores-ta,"0.23060372413339733,0.08819463501826613,-1.1196365425443306",1.3529526463450799e-08
cc_align-bible-10-flores-gu,"1.0402666171567267,0.30591294491625853,-1.3796574083788384",5.0156365782672604e-09
cc_align-bible-10-flores-hi,"0.8607642872562178,0.3642403522835361,-1.4837024521399136",1.598679370832728e-08
cc_align-bible-10-flores-ka,"0.36233261796917,0.16784357296877833,-1.118500364472667",1.255324540392894e-08
cc_align-bible-10-flores-si,"0.35026536288575766,0.14572342004062758,-1.0348766393974818",8.004568629467127e-09
cc_align-bible-25-bible-ta,"29.33916650975758,0.3437090879763804,-0.0774987344432204",9.326923819248255e-08
cc_align-bible-25-bible-gu,"26.24891379725751,0.3446702913432678,-0.08612327173374097",1.7362123351680954e-09
cc_align-bible-25-bible-hi,"25.815131543758685,0.343946171517371,-0.2276255431468101",1.9280427606977016e-08
cc_align-bible-25-bible-ka,"23.324077743387427,0.3446590154279182,-0.2134403759018204",7.838283007947534e-09
cc_align-bible-25-bible-si,"33.79360251082265,0.34275424047057274,-0.12762269540072096",1.0221443465604952e-07
cc_align-bible-25-gov-ta,"0.12045391809013128,0.049286146339822125,-1.0438941095124137",4.2992950765669914e-10
cc_align-bible-25-gov-gu,"0.8537274017259301,0.2791719156585481,-1.2841011717160027",1.4144380695702193e-08
cc_align-bible-25-gov-hi,"0.9607038474250921,0.4312149155723275,-1.2167835648288374",2.5779263244512557e-08
cc_align-bible-25-gov-ka,"0.35626327972339267,0.20894774894937196,-0.7422338499587513",5.9777649028407865e-09
cc_align-bible-25-gov-si,"0.30044553633165455,0.15278186792221266,-1.0159740814966276",1.3776656553028788e-08
cc_align-bible-25-flores-ta,"0.3964029322518741,0.11793725502036782,-1.0592699186981844",3.635578605490988e-09
cc_align-bible-25-flores-gu,"0.8059992034290024,0.20099770319097965,-1.2684107299870586",3.0292835640635846e-09
cc_align-bible-25-flores-hi,"0.7351128156294185,0.23383426686301437,-1.1824186481987666",1.9325350667816897e-08
cc_align-bible-25-flores-ka,"0.6444932840182966,0.18251088966552534,-0.8465647946968917",3.4279824614523445e-09
cc_align-bible-25-flores-si,"0.23602120790807832,0.09979120644365644,-1.0860820132480247",3.360996424068759e-11
cc_align-gov-1-bible-ta,"0.11878680698455013,0.11136119369805556,-1.0101664216575847",1.0323713914740203e-11
cc_align-gov-1-bible-gu,"1.1086728068646874,0.42198094388024404,-1.1037463388188151",7.324172259316984e-08
cc_align-gov-1-bible-hi,"0.2439685001084529,0.1256652956188699,-0.9718556910227863",1.1457031843103321e-08
cc_align-gov-1-bible-ka,"0.053836369361102906,0.05013877029798216,-1.001901377557915",1.5631172355598724e-12
cc_align-gov-1-bible-si,"0.0696807289712854,0.06025901140832251,-1.0031122516929218",1.4194610669082734e-08
cc_align-gov-1-gov-ta,"9.473905161096738,0.35030965358853516,-0.9146536544104217",1.8950861124612394e-08
cc_align-gov-1-gov-gu,"18.241205099882027,0.3296960539668555,-0.2882130131654328",7.600348807626534e-08
