train set,train set size,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,1,2.8382673432043536e-08,0.028135907366269232,0.0626778900290705,0.12339889368944737,0.07104272637238243,-2.8643318865585514,-8.402174185520972,8.175453905085538,8.255740484566278
gov,10,4.48327559454228,0.025584998804003032,-5.076438101083226e-09,-2.241420615278909,0.29983997883239716,-1.295722198631835,-10.104257509572081,13.99084550930762,14.207291173307215
gov,25,5.141588471183138,0.0160255202814387,6.0249582487073716e-09,-2.9196740122247915,0.9395700264057529,-2.4729152202003837,-11.385312903936333,15.361025586203363,15.627719924921584
gov,50,9.09915192509806,-0.020911851918582015,-1.1532353718304534e-07,-5.803895928502473,2.8267469439679425,0.053136237707732674,-7.221920670919832,17.19599407502046,17.742933181169207
bible,1,3.057302368194625,6.853834675354107e-09,-0.6816463624212866,-0.06326951850565912,-0.002444216590595986,-0.058441736245438164,-2.6564979930404586,7.824733581734054,7.875737470154124
bible,10,4.360502416219879,0.010876505352926934,-1.7774195898965097,-1.6787512997312986,3.584202705400765e-08,-0.024837061200297265,-3.3840427021928132,12.388382785219427,12.496476641975452
bible,25,8.973441970877603,0.03433005195060298,-4.477969854412338e-08,-0.7148449773221259,0.17524467612574965,-0.3643496227941949,-2.4142578344594674,14.195282802805526,14.343749139080932
