train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,0.0,0.0,0.0,5.107641334314694,2.1424767723348097
gov,1,bible,0.0,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,2.086082520651088,-3.1126695600728187,0.1866001920670426,4.351112192547241,4.2941310212512
gov,10,flores,1.0456830626128513,-3.326802888733266,-9.118814477932869e-09,2.564427100744579,2.625917567360652
gov,10,bible,0.0,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,2.609503138646256,-4.475823414564367,1.7282949073004221,3.0333319740262548,3.1546748520483345
gov,25,flores,0.9890598567589153,-3.666577630943118,-9.764762596364552e-09,2.7818396255987583,2.8730479770639974
gov,25,bible,0.0,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,2.7137814742136817,-4.6860666104880915,1.9536507106427698,3.1498643024222353,3.2651620607879166
gov,50,flores,1.1135755388461854,-3.2524833838479865,-0.551080788346475,1.1639525194345777,1.2521190858390019
gov,50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,2.2179987523591764,-5.19550326662497,2.070422513861293,1.234712514176153,1.3360871122791673
bible,1,flores,0.0,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,2.006184522483421,-2.8948537574411684,3.5577719302114956e-08,3.8338589986923055,3.8573523763067072
bible,1,gov,0.0,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,2.449203239011449,-3.941524489524044,1.163833796091797,3.8182914250352016,3.764265565379143
bible,10,gov,0.0,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,2.670994502531791,-4.069820639843478,1.2670577164588044,4.106572314780759,4.150628695487593
bible,25,gov,0.0,0.0,0.0,1.6792855623746665,1.6792855623746665
