model,mean,min,25%,50%,75%,max
linear,2.615013539587329,0.3980376440020378,0.8365599055527044,2.336975360165869,3.742697027661534,10.252067432656036
poly2,2.6069721735791775,0.3969313528273162,0.8335157793350229,2.3351680126411507,3.7535287468550615,10.042154358879204
poly3,2.63293821859201,0.3965494098070681,0.8284525458865957,2.3325215066614464,3.750800935400972,10.60788999904647
exp,2.928143335171165,0.3983049189004622,0.8410866109839337,2.406494860312911,3.836882980270152,16.480527975828313
log,2.6521704955764625,0.4053508869600216,0.8401634851273666,2.4119810914168047,3.780274385083338,10.612596930370076
power,2.6895329974978184,0.3967595568591104,0.824432475645302,2.426330256475329,3.843615195550194,11.48643131052273
hmult,2.6064393213889114,0.3973916784220247,0.8736768627407369,2.394367662249418,3.868228530701913,8.418798500891711
