c0,c1,"c2,1","c2,2","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
26.799821240376456,1.9897020099013751,-105.42714427353478,56.343227402672625,10.736082304601059,3.7693981734418993,0.9255926964283131,10.459131187396585,3.8538141763974396,1.2824540515140397,3.2527108915246483,-2.135595193448339,-2.5350933113175462,8.022633344069519,-0.6893711365438508,-4.19976943484714,11.71821693580532,-1.8545160304982566,-14.069596160265794,7.4360937208190085,1.9888991729266061,0.5008664794241416,4.30555685687426,4.339539489826316
