train set size,c0,c1,c2,rmse,kfold rmse
1,-2.5557299420727114e-06,-6.670143008576211e-09,-1.8877651089464311,8.173918229810452,8.171636936869048
10,-1.1134049913465657e-09,-1.3711191495559232,-1.58535521783888,13.76233355843406,13.609426926572077
25,-3.5260903166695967e-09,-2.848262297087103,-0.6281271348135442,15.252285400472374,15.248639498946215
50,-2.325204936080845e-09,-0.004694397501363464,-3.233432794577213,17.23250940330646,17.29597059939008
