train set,train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,1,3.7623770744497103,0.0011553009611130769,-4.508406020588688e-09,1.7805680894471405,0.004210086249278227,8.759764084151392,9.150855081225995
gov,10,5.461935754409208,-1.3955858406117313e-09,0.008597102136264401,4.636199214901464,3.893013696983812,14.417713321352121,14.764377796384657
gov,25,6.3795962651134595,1.5078595977903597e-09,-0.00020311855800745837,5.381011079895132,4.482279605603355,15.810416367593547,16.065758897920094
gov,50,6.57228347838029,-6.900013158568353e-10,-0.00015067749170666057,5.934740117962475,5.359338410135873,17.521575723242147,18.063230851360515
bible,1,1.3246524678468217,0.09319022317084005,-1.8483342245523363e-09,1.110135375377262,0.9170694042059733,8.407721111520626,8.16537926333779
bible,10,5.611877364998052,2.9529564519665536e-10,0.0006750992356502501,2.6714690939369534,0.02345130781422559,12.596817033866579,12.590553400554626
bible,25,3.623719806755911,0.1137219567037569,-1.256879640660373e-07,3.143813847102688,2.711913944058206,14.520206938285975,14.385560512751354
