train set,test set,language to,c0,c1,rmse,kfold rmse
gov,flores,ka,5.2770317808310745,0.041688621633886716,2.9367817552242528,40.18395834109974
gov,flores,gu,9.984280657761266,0.029139787700106824,2.398083424734318,10.072062620969929
gov,flores,hi,10.417083836338643,0.013211810427510528,2.7435469851876246,4.628997348977137
gov,flores,si,6.523864178850984,0.014061072236326945,1.9795555311810433,3.5511917700989883
gov,flores,ta,4.781099881863317,0.018199272663231993,1.5400889342084518,2.844701333695285
gov,bible,ka,0.6279496320597424,0.04226692408792209,0.37897953728134304,5.598176792104609
gov,bible,gu,2.58845947566667,0.026051417157984716,0.43419499185691,1.5741404474242582
gov,bible,hi,1.9870877886040659,0.012736830551464672,0.7573076312347393,1.3603907305459084
gov,bible,si,0.5126842682811431,0.02275404314068301,0.2586411194873419,0.581480006569995
gov,bible,ta,0.5331033187141613,0.023231439825424145,0.227886856178015,0.6181824073414641
gov,gov,ka,17.371275852065185,0.02925687264381304,5.568310957985765,27.7460423266196
gov,gov,gu,25.097020095681057,0.017753810940590215,3.05706235696338,9.050050647440587
gov,gov,hi,25.679675288366912,0.00828239932785096,4.432307623868167,6.925074954043746
gov,gov,si,31.42628102237223,0.010345365070752238,7.035093045530561,11.361513393483971
gov,gov,ta,26.745247988893066,0.00954939822712102,5.137129681452466,8.018825647862053
bible,flores,ka,0.8247904790886967,0.04122190209433419,0.3869015703230922,3.6803170149433093
bible,flores,gu,2.3807960340829672,0.024551333364086603,0.5181589321005783,2.009013948711708
bible,flores,hi,1.6446403737673452,0.022910911229431927,0.27895493291784285,0.9747279476933285
bible,flores,si,0.9610167031602864,0.029303791801951574,0.2679360811124196,1.2607782439610942
bible,flores,ta,0.90784319092101,0.03309334457697859,0.21441072463123886,0.9838715042790476
bible,bible,ka,15.151661199517859,0.026231339957029313,3.178383765494578,12.066553007046126
bible,bible,gu,18.069244356022324,0.01941782259204947,2.206303969940174,6.663703507767895
bible,bible,hi,20.46969268514637,0.019364690170328644,2.3522334797237674,7.017722629626586
bible,bible,si,24.363575211244772,0.019608502937160127,3.314058328362019,10.22863438752607
bible,bible,ta,18.560451453956677,0.02228310963525274,2.702575190518339,8.739880527784353
bible,gov,ka,0.3691517013896652,0.041604240640801864,0.14940279702500564,0.9889820491456973
bible,gov,gu,1.4104120921798304,0.03041357317807174,0.3248329531985424,1.4186010421738409
bible,gov,hi,1.132905657780191,0.02091404748065077,0.2580616923960342,0.9644038243955501
bible,gov,si,0.42664572388720734,0.03184465110568718,0.12814379996011452,0.576188834005769
bible,gov,ta,0.33883206068092325,0.03637617456670162,0.12845819719950724,0.6873010913736376
