language to,c0,c1,rmse,kfold rmse
ka,2.5013785922217635,-1.4163645338153812,6.431346834509427,6.4566160863763375
gu,7.886391362922052,-1.3245723268572553,8.016918142163004,8.043535471022034
hi,5.735619861215751,-1.436075756628539,6.9402696135340864,6.971944691519859
si,2.743181643991228,-1.646245227863106,3.5852838982194055,3.6039490862367844
ta,2.497955555499422,-1.4644725079164376,4.525122820963313,4.548817098973552
