model,mean,min,25%,50%,75%,max
linear,12.928111355639885,11.826434660715128,12.377273008177507,12.928111355639885,13.478949703102263,14.029788050564642
poly2,12.847650524697597,11.826680095797231,12.337165310247414,12.847650524697597,13.35813573914778,13.868620953597963
poly3,12.854301012268447,11.82712577881587,12.340713395542158,12.854301012268447,13.367888628994734,13.881476245721023
exp,12.960690069953127,11.836979714432609,12.398834892192868,12.960690069953127,13.522545247713385,14.084400425473644
log,12.78416657882413,11.788118351904073,12.286142465364103,12.78416657882413,13.28219069228416,13.78021480574419
power,12.799350744469987,11.789243580715786,12.294297162592885,12.799350744469987,13.304404326347086,13.809457908224186
hmult,13.193735203693013,11.984253904958583,12.588994554325799,13.193735203693013,13.798475853060229,14.403216502427444
scaling,12.789825845928878,11.789243642349971,12.289534744139424,12.789825845928878,13.290116947718332,13.790408049507784
