c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
37.32876431380587,0.004591799921292145,-94.88196286934873,12.554612431290312,48.55617553982801,26.79469523185291,-15.620532089988572,2.562329985703312,52.98279593631332,-21.558505307275034,-18.716293898856833,4.456171218425044,4.696619006042348
