language to,c0,c1,c2,rmse,kfold rmse
ka,35.81118766647381,2.366991083926685,-58.91580820307197,4.007707368446016,4.0571188498936435
gu,39.7197428505859,1.8936163529908738,-62.45722858422884,4.568313173087517,4.63792042606873
hi,41.57119054363146,1.9932827370056445,-69.55127608987311,3.155123379924532,3.1919209337571592
si,49.10554318734786,1.9217981310612293,-81.84959606273729,4.811005529194051,4.84961318515906
ta,39.32941423197531,1.8898925370710842,-64.17679324985767,4.191497749781977,4.240251950164284
