train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.457637030821079,2.3374939997233537e-10,8.75595976413675,9.025953124014078
1,gov,7.390482088910186,5.499229058823922e-07,9.9446713303376,9.731764916462124
10,flores,4.56486171780849,-1.4401506395544805e-09,5.943914118822407,5.71653317416431
10,bible,12.352865296104534,-5.399367450735254e-10,13.312258975741265,13.629900256032881
10,gov,15.729807461420316,1.912540659636707e-08,17.101724639666354,16.95143064444613
25,flores,5.966939535708991,-1.9183446172910953e-09,6.934701815903906,6.710062411015846
25,bible,14.539810212816677,1.9772412876264976e-08,15.124125861082147,15.380106401330114
25,gov,17.536661165859133,-2.8556676828161413e-10,18.988544929585082,18.825567903950507
50,flores,11.715194377898673,-4.2759858248304036e-10,4.226218835740082,3.5126506335703738
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.83182313295744,-1.9462343556607854e-10,5.8940457671818915,5.601850485532008
