train set size,test set,c0,c1,rmse,kfold rmse
1,flores,1.7650537434395943,1.0625929922996078,2.355890886068842,2.396695936811599
1,bible,8.386667081889986,0.13725205527013934,8.401644494181925,8.520566562767172
1,gov,6.224337426349913,1.0207737014036167,9.568765252964882,9.718735204843162
10,flores,7.205182190524165,-0.0454081638946038,5.39475713451659,5.488213817764239
10,bible,15.960464575545847,-0.16257701086377258,13.075522414255484,13.261731460374502
10,gov,16.376880491492525,0.21390605873063065,16.941664385508954,17.191641601512238
25,flores,8.289262070155033,0.042797745480158224,6.474814743150339,6.586475484348382
25,bible,18.108583373571335,-0.12403123726194626,14.899088871811367,15.11348587416739
25,gov,18.26881370560561,0.20474017746596906,18.819371342426592,19.09432217678218
50,flores,40.03527684466397,-2.409212993113321,1.8183023003561294,3.2475763490905845
50,bible,12.956311678661724,-4.249951858618082,0.5501676749162705,0.8679960634769571
50,gov,40.11611901769808,0.1217470873182994,5.313032254522053,16.509893565502875
