,expr,splits,vars,model,trial,mean,min,25%,50%,75%,max
181,1C,,fea+inv+pho+syn+gen+geo,power,fea+inv+pho+syn+gen+geo:power,1.5227193833437862,0.032049584010279,0.063541675711543,0.541190797973028,2.2555668922885546,12.242464088579288
182,1C,,fea+inv+pho+syn+gen+geo,mult,fea+inv+pho+syn+gen+geo:mult,2.1824818435687954,0.0121007869711255,0.2732612309703842,0.6746338032388864,2.780863874719882,16.697457223070014
183,1C,,fea+inv+pho+syn+gen+geo,hybrid_mult,fea+inv+pho+syn+gen+geo:hybrid_mult,2.525547110553398,0.044400148567785,0.2667452340221774,1.1311175735814971,4.9048555327544525,8.703502543237681
184,1C,,fea+inv+pho+syn+gen+geo,am,fea+inv+pho+syn+gen+geo:am,2.4062342371718253,0.3561382797795969,0.8286538264526295,1.323965264759374,3.731963012720777,8.606995509086627
185,1C,,fea+inv+pho+syn+gen+geo,gm,fea+inv+pho+syn+gen+geo:gm,2.4896573906136776,0.3639234130031752,0.8328225108179942,1.4377183260416286,3.8594500700023926,8.872630652075266
186,1C,,fea+inv+pho+syn+gen+geo,hm,fea+inv+pho+syn+gen+geo:hm,2.6080166633270205,0.3499155406978882,0.7964945630270546,1.6689559500679714,4.086887658334964,9.31439805458252
187,2A,lang,size,linear,size:linear,12.92432358767877,10.896921221374503,11.60941427126834,12.169356229615918,13.433294833371454,16.512631382763644
188,2A,lang,size,poly2,size:poly2,12.868485157159522,10.814152077084769,11.541449295790478,12.127077109978416,13.399974574394308,16.45977272854964
189,2A,lang,size,poly3,size:poly3,12.845790910494761,10.81415207888187,11.541449295987563,12.082241330653398,13.368585094936416,16.42252675201455
190,2A,lang,size,exp,size:exp,12.963123290748825,10.953778068300668,11.635402906531484,12.20637102368953,13.466876800418952,16.553187654803484
191,2A,lang,size,log,size:log,12.834475354869415,10.765177092366596,11.500222023400315,12.101823289858975,13.382056035203002,16.423098333518176
192,2A,lang,size,power,size:power,12.838241655125671,10.78777002132068,11.51953131637626,12.091890072462355,13.372178834610173,16.419838030858887
193,2A,lang,size,mult,size:mult,12.838241655125671,10.78777002132068,11.51953131637626,12.091890072462355,13.372178834610173,16.419838030858887
194,2A,lang,size,hybrid_mult,size:hybrid_mult,12.875342184041035,10.842924693474329,11.570076060115762,12.116209828791526,13.389395748055424,16.458104589768137
195,2A,lang,size,am,size:am,12.92432358767877,10.896921221374503,11.60941427126834,12.169356229615918,13.433294833371454,16.512631382763644
196,2A,lang,size,gm,size:gm,12.924323588044137,10.896921223168308,11.609414271440938,12.169356229615918,13.43329483323189,16.512631382763644
197,2A,lang,size,hm,size:hm,12.92432358767877,10.896921221374503,11.60941427126834,12.169356229615918,13.433294833371454,16.512631382763644
198,2A,test,size,linear,size:linear,11.083611191966808,5.033818403981982,8.948108543559407,12.862398683136831,14.10850758595922,15.354616488781607
199,2A,test,size,poly2,size:poly2,10.766073218478189,5.030558649868928,8.510101187575817,11.989643725282708,13.63383050278282,15.278017280282931
200,2A,test,size,poly3,size:poly3,10.98873261215668,5.075333598072647,8.720693614762277,12.366053631451909,13.945432119198696,15.524810606945485
201,2A,test,size,exp,size:exp,11.070230228803622,5.098965663279236,8.979585638974156,12.860205614669075,14.055862511565815,15.251519408462554
202,2A,test,size,log,size:log,11.274972519342413,5.095750938628592,8.924904527722141,12.754058116815688,14.36458330969932,15.975108502582952
203,2A,test,size,power,size:power,11.17339010145975,5.028133197715151,8.898560102160406,12.76898700660566,14.24601855333205,15.72305010005844
204,2A,test,size,mult,size:mult,11.17339010145975,5.028133197715151,8.898560102160406,12.76898700660566,14.24601855333205,15.72305010005844
205,2A,test,size,hybrid_mult,size:hybrid_mult,11.076569943368574,5.006874249046255,8.91145465596342,12.816035062880584,14.111417790529732,15.406800518178882
206,2A,test,size,am,size:am,11.083611191966808,5.033818403981982,8.948108543559407,12.862398683136831,14.10850758595922,15.354616488781607
207,2A,test,size,gm,size:gm,11.083611190996592,5.033818401997245,8.948108542567038,12.862398683136831,14.108507585496266,15.3546164878557
208,2A,test,size,hm,size:hm,11.083611191966808,5.033818403981982,8.948108543559407,12.862398683136831,14.10850758595922,15.354616488781607
209,2B,lang,jsd,linear,jsd:linear,5.043892665334633,4.286644806009607,5.013473541849978,5.127737080629573,5.236619839396176,5.554988058787827
210,2B,lang,jsd,poly2,jsd:poly2,4.532899873426274,3.9301527397423626,4.287540695312815,4.335557676363344,5.010615083718448,5.100633171994402
211,2B,lang,jsd,poly3,jsd:poly3,4.10831987967037,3.107541141697989,3.9882225452366433,4.1950912782979,4.244449021775204,5.006295411344113
212,2B,lang,jsd,exp,jsd:exp,4.911058131785392,3.117581808551663,4.260751898069852,5.272847520676138,5.550672721960367,6.353436709668943
213,2B,lang,jsd,log,jsd:log,4.902396286687134,3.4850457381404203,4.181746507708603,5.086362081328355,5.35716528932481,6.401661816933485
214,2B,lang,jsd,power,jsd:power,5.639291519547272,2.9453599286259857,4.278032343836878,6.455977136701095,6.725821840120375,7.791266348452024
215,2B,lang,jsd,mult,jsd:mult,5.639291519547272,2.9453599286259857,4.278032343836878,6.455977136701095,6.725821840120375,7.791266348452024
216,2B,lang,jsd,hybrid_mult,jsd:hybrid_mult,6.022825241882943,3.1073689434852403,4.298748073620384,6.710880999478699,7.45191722987357,8.545210962956823
217,2B,lang,jsd,am,jsd:am,5.043892665334633,4.286644806009607,5.013473541849978,5.127737080629573,5.236619839396176,5.554988058787827
218,2B,lang,jsd,gm,jsd:gm,5.043892665204316,4.286644805701128,5.013473541130004,5.127737080761252,5.236619839686142,5.5549880587430565
219,2B,lang,jsd,hm,jsd:hm,5.043892665620812,4.286644808044255,5.013473541695811,5.127737081086632,5.236619839715257,5.554988057562107
220,2C,test,fea,linear,fea:linear,12.021499730920214,5.903261100181493,9.378407197819433,12.853553295457374,15.080619046289575,17.307684797121777
221,2C,test,fea,poly2,fea:poly2,12.021499733275325,5.903261104635863,9.378407201171306,12.853553297706751,15.080619047595057,17.307684797483365
222,2C,test,fea,poly3,fea:poly3,12.021499726289955,5.903261102455208,9.378407190693665,12.853553278932122,15.080619038207331,17.30768479748254
223,2C,test,fea,exp,fea:exp,12.021499727444782,5.903261103922192,9.378407192807101,12.85355328169201,15.080619039206077,17.307684796720146
224,2C,test,fea,log,fea:log,12.021499727343285,5.9032611000752855,9.37840719227365,12.853553284472016,15.080619040977286,17.307684797482555
225,2C,test,fea,power,fea:power,12.021499727861572,5.903261099256341,9.37840719334342,12.8535532874305,15.080619042164185,17.30768479689787
226,2C,test,fea,mult,fea:mult,12.021499727861572,5.903261099256341,9.37840719334342,12.8535532874305,15.080619042164185,17.30768479689787
227,2C,test,fea,hybrid_mult,fea:hybrid_mult,12.05181461823178,5.903261101226648,9.378404144268792,12.853547187310935,15.126091376734347,17.398635566157758
228,2C,test,fea,am,fea:am,12.021499730920214,5.903261100181493,9.378407197819433,12.853553295457374,15.080619046289575,17.307684797121777
229,2C,test,fea,gm,fea:gm,12.021499730920214,5.903261100181493,9.378407197819433,12.853553295457374,15.080619046289575,17.307684797121777
230,2C,test,fea,hm,fea:hm,12.021499730920214,5.903261100181493,9.378407197819433,12.853553295457374,15.080619046289575,17.307684797121777
231,2C,test,inv,linear,inv:linear,11.990271512009068,5.765251920885287,9.32724926482228,12.889246608759272,15.102781307570957,17.316316006382642
232,2C,test,inv,poly2,inv:poly2,11.988380528595433,5.763593361034695,9.326090713325444,12.888588065616192,15.100774112375802,17.312960159135415
233,2C,test,inv,poly3,inv:poly3,11.987385712450788,5.762824076363981,9.32575123989639,12.888678403428797,15.09966653049419,17.310654657559585
234,2C,test,inv,exp,inv:exp,11.993436951578694,5.775145998725408,9.330906827995918,12.886667657266427,15.102582428005338,17.318497198744247
235,2C,test,inv,log,inv:log,11.990096254070716,5.764990861207339,9.326920258541001,12.888849655874663,15.102648950502406,17.31644824513015
236,2C,test,inv,power,inv:power,11.985389529615148,5.762751896376285,9.324490401078176,12.886228905780069,15.09670834623458,17.30718778668909
237,2C,test,inv,mult,inv:mult,11.985389529615148,5.762751896376285,9.324490401078176,12.886228905780069,15.09670834623458,17.30718778668909
238,2C,test,inv,hybrid_mult,inv:hybrid_mult,12.017952784959318,5.764023430704818,9.325565745890747,12.887108061076676,15.144917462086568,17.402726863096458
239,2C,test,inv,am,inv:am,11.990271512009068,5.765251920885287,9.32724926482228,12.889246608759272,15.102781307570957,17.316316006382642
240,2C,test,inv,gm,inv:gm,11.990271512009068,5.765251920885287,9.32724926482228,12.889246608759272,15.102781307570957,17.316316006382642
241,2C,test,inv,hm,inv:hm,11.990271506260044,5.765251919631226,9.327249260030332,12.889246600429436,15.102781299574453,17.316315998719467
242,2C,test,pho,linear,pho:linear,12.057742397302256,5.918439244471488,9.387588148831178,12.85673705319087,15.127393973717641,17.398050894244413
243,2C,test,pho,poly2,pho:poly2,11.99944581313712,5.8777226294937135,9.368804561829199,12.859886494164686,15.060307404958824,17.260728315752964
244,2C,test,pho,poly3,pho:poly3,11.99774004791385,5.874494050302557,9.367802142268634,12.86111023423471,15.059363046719493,17.25761585920428
245,2C,test,pho,exp,pho:exp,12.05781806220279,5.918301814794579,9.387531170480882,12.856760526167184,15.127576185906893,17.3983918456466
246,2C,test,pho,log,pho:log,12.055982919172592,5.917198884932254,9.386766805397034,12.856334725861815,15.125374936292761,17.394415146723706
247,2C,test,pho,power,pho:power,12.056107635821746,5.916980810708983,9.386669942116132,12.85635907352328,15.125671048378125,17.39498302323297
248,2C,test,pho,mult,pho:mult,12.056107635821746,5.916980810708983,9.386669942116132,12.85635907352328,15.125671048378125,17.39498302323297
249,2C,test,pho,hybrid_mult,pho:hybrid_mult,12.058195021509158,5.916185687037317,9.386267977185971,12.856350267334625,15.129199688745079,17.402049110155534
250,2C,test,pho,am,pho:am,12.057742397302256,5.918439244471488,9.387588148831178,12.85673705319087,15.127393973717641,17.398050894244413
251,2C,test,pho,gm,pho:gm,12.057742397302256,5.918439244471488,9.387588148831178,12.85673705319087,15.127393973717641,17.398050894244413
252,2C,test,pho,hm,pho:hm,12.057742397302256,5.918439244471488,9.387588148831178,12.85673705319087,15.127393973717641,17.398050894244413
253,2C,test,syn,linear,syn:linear,11.994114778039787,5.832226529110967,9.347224984283514,12.86222343945606,15.075058902504196,17.287894365552333
254,2C,test,syn,poly2,syn:poly2,11.985160779653592,5.8271121525506215,9.357739161588208,12.888366170625796,15.06418509320508,17.240004015784365
255,2C,test,syn,poly3,syn:poly3,11.981700103478005,5.824926967857658,9.355931805884358,12.886936643911058,15.060086671288179,17.233236698665298
256,2C,test,syn,exp,syn:exp,11.991033518650903,5.827328088389605,9.344597880658021,12.861867672926437,15.072886233781555,17.283904794636673
257,2C,test,syn,log,syn:log,11.995175130858868,5.829151816076323,9.345037169259255,12.860922522442188,15.078186788250143,17.2954510540581
258,2C,test,syn,power,syn:power,11.992187194297628,5.824782685972672,9.342692177917614,12.860601669862556,15.075889448460106,17.29117722705766
259,2C,test,syn,mult,syn:mult,11.992187194297628,5.824782685972672,9.342692177917614,12.860601669862556,15.075889448460106,17.29117722705766
260,2C,test,syn,hybrid_mult,syn:hybrid_mult,12.024535296949798,5.822016582727223,9.340614064842601,12.85921154695798,15.125794654061085,17.39237776116419
261,2C,test,syn,am,syn:am,11.994114778039787,5.832226529110967,9.347224984283514,12.86222343945606,15.075058902504196,17.287894365552333
262,2C,test,syn,gm,syn:gm,11.994114778039787,5.832226529110967,9.347224984283514,12.86222343945606,15.075058902504196,17.287894365552333
263,2C,test,syn,hm,syn:hm,11.994114778039787,5.832226529110967,9.347224984283514,12.86222343945606,15.075058902504196,17.287894365552333
264,2C,test,gen,linear,gen:linear,11.974438728448655,5.765631759539176,9.28975649056455,12.813881221589924,15.078842212903396,17.34380320421687
265,2C,test,gen,poly2,gen:poly2,11.974438737169374,5.765631759539176,9.2897565036521,12.813881247765025,15.078842225984472,17.34380320420392
266,2C,test,gen,poly3,gen:poly3,11.974438722039855,5.765631759539162,9.289756480951281,12.8138812023634,15.078842203290197,17.343803204216997
267,2C,test,gen,exp,gen:exp,11.97443874821757,5.76563175836948,9.289756521130116,12.813881283890751,15.078842243141615,17.34380320239248
268,2C,test,gen,log,gen:log,11.974438722577375,5.765631758834276,9.289756481757575,12.813881204680872,15.078842204448923,17.343803204216975
269,2C,test,gen,power,gen:power,11.974438726770012,5.765631759539732,9.289756488045395,12.813881216551056,15.078842210385153,17.34380320421925
270,2C,test,gen,mult,gen:mult,11.974438726770012,5.765631759539732,9.289756488045395,12.813881216551056,15.078842210385153,17.34380320421925
271,2C,test,gen,hybrid_mult,gen:hybrid_mult,11.974438726008922,5.765631759551676,9.289756486825507,12.81388121409934,15.078842209237544,17.34380320437575
272,2C,test,gen,am,gen:am,11.974438728448655,5.765631759539176,9.28975649056455,12.813881221589924,15.078842212903396,17.34380320421687
273,2C,test,gen,gm,gen:gm,11.974438728448655,5.765631759539176,9.28975649056455,12.813881221589924,15.078842212903396,17.34380320421687
274,2C,test,gen,hm,gen:hm,11.974438717746446,5.765631759539176,9.289756474511224,12.813881189483272,15.078842196850081,17.34380320421689
275,2C,test,geo,linear,geo:linear,12.044235788784308,5.831307548678319,9.357307750340283,12.883307952002248,15.150699908837304,17.41809186567236
276,2C,test,geo,poly2,geo:poly2,12.044235775056071,5.831307548678313,9.357307729727504,12.883307910776695,15.15069988824495,17.418091865713208
277,2C,test,geo,poly3,geo:poly3,12.044235776121505,5.831307549282054,9.357307731325646,12.883307913369237,15.150699889541231,17.418091865713226
278,2C,test,geo,exp,geo:exp,12.044235764981346,5.831307527894915,9.35730771461543,12.883307901335945,15.150699883524563,17.41809186571318
279,2C,test,geo,log,geo:log,12.044235775550197,5.831307548678317,9.357307730468975,12.883307912259632,15.150699888986138,17.418091865712643
280,2C,test,geo,power,geo:power,12.044235777170215,5.831307549157125,9.357307736155134,12.883307923153144,15.150699891176762,17.41809185920038
281,2C,test,geo,mult,geo:mult,12.044235777170215,5.831307549157125,9.357307736155134,12.883307923153144,15.150699891176762,17.41809185920038
282,2C,test,geo,hybrid_mult,geo:hybrid_mult,12.039255453033867,5.831307548683087,9.357307727930237,12.883307907177388,15.143229405209258,17.403150903241126
283,2C,test,geo,am,geo:am,12.044235788784308,5.831307548678319,9.357307750340283,12.883307952002248,15.150699908837304,17.41809186567236
284,2C,test,geo,gm,geo:gm,12.044235788784308,5.831307548678319,9.357307750340283,12.883307952002248,15.150699908837304,17.41809186567236
285,2C,test,geo,hm,geo:hm,12.044235788784308,5.831307548678319,9.357307750340283,12.883307952002248,15.150699908837304,17.41809186567236
286,2C,test,inv+pho,linear,inv+pho:linear,11.988614564800402,5.744108824177065,9.326072333922667,12.908035843668271,15.110867435112073,17.313699026555874
287,2C,test,inv+pho,poly2,inv+pho:poly2,11.951200313269766,5.709792293848185,9.290041302274863,12.870290310701542,15.071904322980554,17.273518335259567
288,2C,test,inv+pho,poly3,inv+pho:poly3,11.946724701100274,5.700000702292445,9.286762916183282,12.87352513007412,15.070086700504191,17.266648270934265
289,2C,test,inv+pho,exp,inv+pho:exp,11.994770612935204,5.761302946931293,9.33682778607156,12.912352625211826,15.111504445937157,17.310656266662487
290,2C,test,inv+pho,log,inv+pho:log,11.988368912918732,5.741729301246098,9.324852482135213,12.90797566302433,15.111688718755051,17.31540177448577
291,2C,test,inv+pho,power,inv+pho:power,12.005055834869301,5.762448260225753,9.320853651912065,12.879259043598378,15.126359622191076,17.373460200783775
292,2C,test,inv+pho,mult,inv+pho:mult,11.97423885290202,5.729560763367692,9.320722225300926,12.911883687234162,15.096577897669187,17.28127210810421
293,2C,test,inv+pho,hybrid_mult,inv+pho:hybrid_mult,12.015763976239265,5.736320706300498,9.3224284707129,12.9085362351253,15.15548561120865,17.402434987292
294,2C,test,inv+pho,am,inv+pho:am,12.051945160965838,5.910901260087396,9.383002270030683,12.855103279973973,15.122467111405058,17.389830942836145
295,2C,test,inv+pho,gm,inv+pho:gm,12.051328477642393,5.910235672328009,9.382643968411395,12.855052264494782,15.121874880299586,17.38869749610439
296,2C,test,inv+pho,hm,inv+pho:hm,12.050735398017444,5.90959510228379,9.382302272565848,12.855009442847908,15.121305545884272,17.387601648920636
297,2C,test,inv+syn,linear,inv+syn:linear,11.980319576981074,5.759007063212991,9.314391534234467,12.869776005255943,15.090975833865118,17.312175662474292
298,2C,test,inv+syn,poly2,inv+syn:poly2,11.97092139210421,5.760437744369218,9.330982291237355,12.90152683810549,15.076163215971704,17.250799593837918
299,2C,test,inv+syn,poly3,inv+syn:poly3,11.964605178468481,5.748333183162222,9.323585820195683,12.898838457229145,15.07274117612161,17.246643895014078
300,2C,test,inv+syn,exp,inv+syn:exp,11.971190277758302,5.774566872157967,9.305909173973948,12.837251475789929,15.069501980558467,17.301752485327007
301,2C,test,inv+syn,log,inv+syn:log,11.985995589170642,5.760873713654616,9.318457649380388,12.876041585106158,15.098556526928654,17.32107146875115
302,2C,test,inv+syn,power,inv+syn:power,11.970306484117861,5.769955697450531,9.32164608104569,12.87333646464085,15.070481877451526,17.2676272902622
303,2C,test,inv+syn,mult,inv+syn:mult,11.984509355201837,5.759841705860386,9.322102995555223,12.88436428525006,15.096843179872565,17.309322074495068
304,2C,test,inv+syn,hybrid_mult,inv+syn:hybrid_mult,11.964519844101618,5.760917011601647,9.319879829256049,12.878842646910453,15.066321260351605,17.253799873792758
305,2C,test,inv+syn,am,inv+syn:am,11.991215465292314,5.817812163554184,9.342794167138841,12.867776170723497,15.077917116161377,17.28805806159926
306,2C,test,inv+syn,gm,inv+syn:gm,11.990600831077009,5.812258681804653,9.340679787658951,12.869100893513249,15.079771905713184,17.29044291791312
307,2C,test,inv+syn,hm,inv+syn:hm,11.98995334461884,5.80571705580435,9.338181079275124,12.870645102745897,15.082071489026083,17.29349787530627
308,2C,test,pho+syn,linear,pho+syn:linear,11.994400287717719,5.8267912967921776,9.348201078307364,12.86961085982255,15.07820478318049,17.28679870653843
309,2C,test,pho+syn,poly2,pho+syn:poly2,11.897775993172203,5.668337909240367,9.26950088677123,12.870663864302092,15.012495035138123,17.154326205974154
310,2C,test,pho+syn,poly3,pho+syn:poly3,11.906901614540715,5.648410133580747,9.261830180857551,12.875250228134355,15.036147355020699,17.197044481907042
311,2C,test,pho+syn,exp,pho+syn:exp,11.988337079249504,5.812652945679803,9.341483228018266,12.870313510356729,15.076179146034356,17.282044781711985
312,2C,test,pho+syn,log,pho+syn:log,11.994219536872786,5.820370604243768,9.344466610066691,12.868562615889614,15.081144003187294,17.293725390484976
313,2C,test,pho+syn,power,pho+syn:power,11.986042536260873,5.812695266695181,9.340063977372639,12.867432688050096,15.07271617104372,17.27799965403734
314,2C,test,pho+syn,mult,pho+syn:mult,11.987545729491274,5.804695928353403,9.336955340342465,12.869214752331528,15.078970630060208,17.28872650778889
315,2C,test,pho+syn,hybrid_mult,pho+syn:hybrid_mult,11.976748799871794,5.78032045434416,9.33181418280617,12.883307911268178,15.07496297263561,17.266618034003045
316,2C,test,pho+syn,am,pho+syn:am,12.032997173970394,5.889638263421305,9.372258095045392,12.85487792666948,15.104676629244938,17.354475331820396
317,2C,test,pho+syn,gm,pho+syn:gm,12.040874851067136,5.899333542365159,9.377114297767601,12.854895053170042,15.111645505418124,17.368395957666205
318,2C,test,pho+syn,hm,pho+syn:hm,12.04675616549298,5.906321720136628,9.380711768555859,12.85510181697509,15.116973388171157,17.378844959367225
319,2C,test,gen+geo,linear,gen+geo:linear,11.985734727228945,5.7462773412730686,9.306463090341529,12.866648839409988,15.105463420206885,17.34427800100378
320,2C,test,gen+geo,poly2,gen+geo:poly2,11.985734715562208,5.746277341273055,9.306463072827015,12.866648804380972,15.105463402706782,17.344278001032592
321,2C,test,gen+geo,poly3,gen+geo:poly3,11.985734718050969,5.746277340973557,9.306463077006045,12.866648813038534,15.105463406589674,17.344278000140815
322,2C,test,gen+geo,exp,gen+geo:exp,11.985734439620876,5.746277153960861,9.306463157061987,12.866649160163114,15.105463082450882,17.34427700473865
323,2C,test,gen+geo,log,gen+geo:log,11.985734739838628,5.7462773390799855,9.306463109244344,12.866648879408702,15.10546344021795,17.3442780010272
324,2C,test,gen+geo,power,gen+geo:power,11.977685240162527,5.746277344068318,9.30646310915201,12.8666488742357,15.093389188209631,17.320129502183562
325,2C,test,gen+geo,mult,gen+geo:mult,11.985734740364554,5.7462773412730686,9.306463110035686,12.866648878798305,15.105463439910297,17.34427800102229
326,2C,test,gen+geo,hybrid_mult,gen+geo:hybrid_mult,11.98366835430879,5.7462773412730686,9.306463096171468,12.866648851069868,15.10236386082665,17.33807887058343
327,2C,test,gen+geo,am,gen+geo:am,11.985115929439838,5.735646555432274,9.280439827500276,12.825233099568278,15.10985061644362,17.39446813331896
328,2C,test,gen+geo,gm,gen+geo:gm,12.009308361113318,5.764171375355711,9.306241104030468,12.848310832705224,15.13187685399212,17.415442875279016
329,2C,test,gen+geo,hm,gen+geo:hm,12.02798835280609,5.796701574203141,9.331724570043619,12.866747565884095,15.143631742107566,17.420515918331038
330,2C,test,inv+pho+syn,linear,inv+pho+syn:linear,11.977218534290321,5.7385434175666274,9.31169726175902,12.884851105951412,15.096556092652168,17.308261079352924
331,2C,test,inv+pho+syn,poly2,inv+pho+syn:poly2,11.908039000098471,5.648410133571841,9.271193306048824,12.893976478525808,15.037853433361787,17.181730388197767
332,2C,test,inv+pho+syn,poly3,inv+pho+syn:poly3,11.917756797173041,5.648410133551246,9.271193309924882,12.893976486298518,15.052430128983936,17.210883771669355
333,2C,test,inv+pho+syn,exp,inv+pho+syn:exp,11.968183157814664,5.753857821842507,9.30091348762134,12.847969153400175,15.075345825800746,17.302722498201316
334,2C,test,inv+pho+syn,log,inv+pho+syn:log,11.981317766245887,5.74033176024264,9.314544464647023,12.888757169051406,15.10181076924751,17.314864369443615
335,2C,test,inv+pho+syn,power,inv+pho+syn:power,11.972567449737292,5.770368651132427,9.320310258920136,12.870251866707846,15.073666849039729,17.27708183137161
336,2C,test,inv+pho+syn,mult,inv+pho+syn:mult,11.972216642949997,5.73327661566446,9.311334477588979,12.889392339513496,15.091686656592763,17.29398097367203
337,2C,test,inv+pho+syn,hybrid_mult,inv+pho+syn:hybrid_mult,11.9605644560014,5.739274439165194,9.314120012773644,12.888965586382094,15.071209464419503,17.25345334245691
338,2C,test,inv+pho+syn,am,inv+pho+syn:am,12.028162193007851,5.880526681684452,9.368180572495787,12.85583446330712,15.101979948669552,17.34812543403198
339,2C,test,inv+pho+syn,gm,inv+pho+syn:gm,12.034850343508593,5.889060415291095,9.372234217241797,12.8554080191925,15.107745307617343,17.360082596042183
340,2C,test,inv+pho+syn,hm,inv+pho+syn:hm,12.039858983307404,5.895546649465909,9.375363190003036,12.855179730540163,15.112015150228153,17.36885056991614
341,2C,test,fea+gen+geo,linear,fea+gen+geo:linear,11.92430910579573,5.676811143970681,9.283386829731977,12.889962515493275,15.048058086708256,17.206153657923238
342,2C,test,fea+gen+geo,poly2,fea+gen+geo:poly2,11.924309101889973,5.676811143012822,9.283386831007284,12.889962519001749,15.048058081328548,17.206153643655348
343,2C,test,fea+gen+geo,poly3,fea+gen+geo:poly3,11.924309105143578,5.676811141434099,9.283386831117731,12.889962520801364,15.048058086998317,17.206153653195273
344,2C,test,fea+gen+geo,exp,fea+gen+geo:exp,11.925137266875149,5.678725260002825,9.285177872739801,12.89163048547678,15.048343270311314,17.20505605514585
345,2C,test,fea+gen+geo,log,fea+gen+geo:log,11.92430909134678,5.676811143664336,9.283386811185606,12.889962478706876,15.048058065188002,17.20615365166913
346,2C,test,fea+gen+geo,power,fea+gen+geo:power,11.94658751959714,5.676811141988697,9.28338684424353,12.889962546498364,15.081475708401364,17.272988870304363
347,2C,test,fea+gen+geo,mult,fea+gen+geo:mult,11.919528981373963,5.661903610991739,9.276765576845637,12.891627542699537,15.048341666565076,17.205055790430613
348,2C,test,fea+gen+geo,hybrid_mult,fea+gen+geo:hybrid_mult,11.943971629326825,5.6662343500119485,9.27978041233565,12.893326474659354,15.082840268984263,17.272354063309173
349,2C,test,fea+gen+geo,am,fea+gen+geo:am,11.974662706325,5.666520879549354,9.258716161570895,12.850911443592436,15.128733619712825,17.406555795833214
350,2C,test,fea+gen+geo,gm,fea+gen+geo:gm,11.985172035313761,5.6822974829393305,9.280681709506219,12.879065936073108,15.13660931150098,17.39415268692885
351,2C,test,fea+gen+geo,hm,fea+gen+geo:hm,12.002398198799176,5.72325531275964,9.309452438026806,12.895649563293974,15.141969641818942,17.388289720343913
352,2C,test,fea+inv+pho+syn,linear,fea+inv+pho+syn:linear,11.917756795673073,5.648410129064542,9.271193307674055,12.893976486283568,15.052430128977338,17.21088377167111
353,2C,test,fea+inv+pho+syn,poly2,fea+inv+pho+syn:poly2,11.917756797136192,5.648410133571818,9.271193309867996,12.893976486164176,15.052430128918378,17.21088377167258
354,2C,test,fea+inv+pho+syn,poly3,fea+inv+pho+syn:poly3,11.917756796850488,5.648410133571796,9.271193309941435,12.893976486311072,15.052430128489835,17.210883770668598
355,2C,test,fea+inv+pho+syn,exp,fea+inv+pho+syn:exp,11.900520277294007,5.648409822463806,9.245338527990969,12.84226723351813,15.026575504709108,17.210883775900086
356,2C,test,fea+inv+pho+syn,log,fea+inv+pho+syn:log,11.91775679277385,5.648410125525886,9.271193305920303,12.89397648631472,15.052430126397834,17.210883766480947
357,2C,test,fea+inv+pho+syn,power,fea+inv+pho+syn:power,11.969020949246143,5.770877230630224,9.319286080368395,12.867694930106564,15.068092808554102,17.268490687001638
358,2C,test,fea+inv+pho+syn,mult,fea+inv+pho+syn:mult,11.901458065644917,5.64841006795976,9.271193257824551,12.893976447689342,15.027982064487492,17.161987681285645
359,2C,test,fea+inv+pho+syn,hybrid_mult,fea+inv+pho+syn:hybrid_mult,11.932439036277692,5.648411106841196,9.27119379657111,12.893976486301025,15.074453000995941,17.254929515690858
360,2C,test,fea+inv+pho+syn,am,fea+inv+pho+syn:am,12.026918888747069,5.886474970182964,9.37104875859864,12.855622547014317,15.097140848029122,17.338659149043927
361,2C,test,fea+inv+pho+syn,gm,fea+inv+pho+syn:gm,12.032255746288534,5.89215818696945,9.373767310982906,12.85537643499636,15.102304525948075,17.34923261689979
362,2C,test,fea+inv+pho+syn,hm,fea+inv+pho+syn:hm,12.03671800730996,5.896776194649765,9.375995209417928,12.85521422418609,15.106688913640056,17.358163603094024
363,2C,test,inv+pho+syn+gen+geo,linear,inv+pho+syn+gen+geo:linear,11.917756797165339,5.648410133571833,9.271193309943179,12.893976486314523,15.052430128962094,17.210883771609662
364,2C,test,inv+pho+syn+gen+geo,poly2,inv+pho+syn+gen+geo:poly2,11.917756773572286,5.648410133571808,9.271193274522174,12.89397641547254,15.052430093572525,17.21088377167251
365,2C,test,inv+pho+syn+gen+geo,poly3,inv+pho+syn+gen+geo:poly3,11.917756797016798,5.648410132194768,9.271193309467195,12.893976486739623,15.052430129427812,17.210883772116002
366,2C,test,inv+pho+syn+gen+geo,exp,inv+pho+syn+gen+geo:exp,11.917756104640569,5.648410069993636,9.271193294319993,12.893976518646348,15.052429121964035,17.210881725281723
367,2C,test,inv+pho+syn+gen+geo,log,inv+pho+syn+gen+geo:log,11.917756797186016,5.64841013357184,9.27119330994315,12.89397648631446,15.052430128993102,17.210883771671742
368,2C,test,inv+pho+syn+gen+geo,power,inv+pho+syn+gen+geo:power,11.922261864241312,5.646648914178136,9.26931227800262,12.891975641827102,15.060068339272899,17.228161036718696
369,2C,test,inv+pho+syn+gen+geo,mult,inv+pho+syn+gen+geo:mult,11.917756865543746,5.648410122112475,9.271193664398485,12.893977206684497,15.052430237259381,17.210883267834266
