train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,rmse,loo rmse
cc_align,25,gov,1,flores,-10.187682687440216,-4.233963343303259,0.27781266260983783,1.4343686105726916,1.7936916050431482
cc_align,25,gov,1,bible,-6.110223489666021,-3.185748222541922,0.39654718831035196,0.30157830031152605,0.30515388045374026
cc_align,25,gov,1,gov,20.229378484092866,-3.547476569038449,2.3362100888113813,2.6138532948131417,2.6372637269811507
cc_align,25,gov,10,flores,-13.335871263196298,-4.830710650408559,0.27047614986755286,1.3265588549802234,1.8811347002082601
cc_align,25,gov,10,bible,-5.631089661575044,-3.318394938394998,0.3581725155411417,0.5261295836358817,0.5426708096287258
cc_align,25,gov,10,gov,34.40776145556885,-0.8205195135145772,1.2849313562378883,3.850361956927297,3.854204819290081
cc_align,25,gov,25,flores,-12.829171284293626,-4.865654226464176,0.2498703390910503,1.2274561206604997,1.7983902458708068
cc_align,25,gov,25,bible,-5.614042433276646,-3.4953393673365274,0.45256865521147516,0.5231145692522058,0.5416622700662377
cc_align,25,gov,25,gov,37.928459849973216,-1.0842681013324367,1.4213097582147196,4.330357584974904,4.332599226612335
cc_align,25,gov,50,flores,-6.3622984737451675,-4.231081074421461,-0.06594285329168192,4.699798436761765e-15,3.53699827344718
cc_align,25,gov,50,bible,-5.913589351666813,-3.5746322629789478,0.3997095686018382,2.5639502485114184e-16,1.5527488118481323
cc_align,25,gov,50,gov,42.39517946213126,1.4297269435764306,-0.03645337181216986,5.425590314298623,194.62654586521765
cc_align,25,bible,1,flores,-5.046757390274105,-2.9887862431124828,0.3225876674207956,0.40678420376611435,0.4186588580059862
cc_align,25,bible,1,bible,17.66964918500799,2.3371449856538438,-1.2922084995974612,2.6964980566807335,2.6984971228525256
cc_align,25,bible,1,gov,-5.022465559758789,-2.642421802314833,0.15410235123706692,0.30093807165136716,0.3296430469130952
cc_align,25,bible,10,flores,-6.386050509094849,-3.481760190664066,0.3789119409688012,0.355008326584771,0.4130825645772688
cc_align,25,bible,10,bible,26.787446762204794,2.258734186328781,-1.9100716586132434,3.48750744827123,3.4877447967052766
cc_align,25,bible,10,gov,-5.765363170818656,-3.2129161319195534,0.3984055334366195,0.537101941897093,0.6802331767520752
cc_align,25,bible,25,flores,-6.304678509968902,-3.5828539999700535,0.44822567264255075,0.2765208507740133,0.29134013292105154
cc_align,25,bible,25,bible,30.671218576447448,2.2247255342748034,-2.0022582125456525,3.4699917703707057,3.4719490187109914
cc_align,25,bible,25,gov,-5.8985158138679985,-3.337147919251347,0.4339861192571187,0.5154310923526385,0.6438828183699412
cc_align,100,gov,1,flores,-9.063879079467155,-4.174687322480341,0.2160787364025023,1.191028337851174,1.459036161789944
cc_align,100,gov,1,bible,-5.829942529467035,-3.1495371327045474,0.3676625929909529,0.3108604926222628,0.3304632811114535
cc_align,100,gov,1,gov,22.615408251480968,-2.660524142309227,2.0587666291563713,2.269268347206692,2.2769601126534624
cc_align,100,gov,10,flores,-10.394413328650304,-4.756284131960954,0.2778398733066503,1.444090348092847,1.9368301689707872
cc_align,100,gov,10,bible,-3.0573670992682676,-3.1116215559483478,0.5169480297360315,0.6296600036600123,0.630823476788433
cc_align,100,gov,10,gov,34.90263158111743,-1.1939836184005532,1.4791651894104803,3.9132548272065146,3.9139131243953673
cc_align,100,gov,25,flores,-9.627436541259367,-4.777673456172191,0.25402810454665187,1.0464476344880185,1.3782628183717303
cc_align,100,gov,25,bible,-2.5066587301226684,-3.1517500526189424,0.5790185459944022,0.6248067290478382,0.639611797687825
cc_align,100,gov,25,gov,38.44018331474747,-0.8241427798149815,1.3134500585480722,4.474681124760546,4.474686090687971
cc_align,100,gov,50,flores,-7.523770607427632,-4.50399504410827,0.02247560089218448,2.5121479338940403e-15,3.7526869333432256
cc_align,100,gov,50,bible,-2.918343899053837,-3.119904368935518,0.31396729934433676,7.251946429389431e-16,0.9390400764938657
cc_align,100,gov,50,gov,42.525635003102984,1.367783747510632,0.0073250053571113204,5.629969794041445,211.24166334841968
cc_align,100,bible,1,flores,-5.173385155287726,-3.038521373160554,0.30910961333590237,0.3609322098622207,0.3657733739335646
cc_align,100,bible,1,bible,18.025189114029345,2.2721505028946956,-1.7591612267697037,2.6737097699319543,2.6764879028910387
