train set size,c0,c1,rmse,kfold rmse
1,4.75196039917672,-3.681997032996761e-11,8.49012012490598,8.452792244317559
10,10.77167993362878,-4.328493488852503e-09,13.787964634818747,13.720642243919901
25,12.944604689156597,-9.251590685140205e-10,15.343017216716834,15.289732990279026
50,17.23166533062172,-3.575690823048763e-09,17.389364825270267,17.924624107945235
