train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
1,4.684530592602396,1.0006832153928419e-05,-1.3940737929320369e-09,6.783482169598265e-05,5.338885487246706e-05,8.509980947149737,8.453783683324843
10,10.05821681280339,6.7750561713903455e-09,0.0011761253843265542,0.0004841444420831504,0.0003654240255114124,13.936779525694282,13.70998180235126
25,12.485992215490922,-4.5104206689623806e-10,0.00020668570241285237,-0.00037344161447998585,2.901868536345223e-05,15.417212909992744,15.329354937019092
50,11.315204822180664,5.469987079277811,1.5685172726359569,-8.97360237715298e-09,-0.1341022121333118,17.624686907300223,17.93525597088309
