c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
40.538919077021646,0.04589567218686954,-92.02907840828514,8.494234654135763,48.74373635716491,24.425867431394163,19.645139942005947,-3.3636060799492853,-3.3129739956963626,-27.44237408990537,6.887668983165823,4.271565363325373,4.293819913649255
