train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.420026567658617,-3.397197788660297e-11,8.766610927975082,9.034552767487675
1,gov,7.255304988550289,-3.0467711835095157e-09,9.979504888076786,9.731800841905258
10,flores,4.556939893200019,-7.363642127929675e-10,5.94724389107586,5.703192405956244
10,bible,12.48627636251402,-3.955007933732926e-09,13.28798009368674,13.661556900631801
10,gov,15.651806488777952,-3.9028711042949766e-10,17.112390375914806,16.95272573198742
25,flores,5.963682104733585,-1.4501914567699116e-09,6.9358688482139765,6.716027635851883
25,bible,14.63166724281041,-3.2717990445323377e-09,15.108665280996071,15.420347030498736
25,gov,17.64235942726457,-1.4261320784315502e-09,18.974955270245573,18.826087115208658
50,flores,11.700236384371845,-2.0758585459489407e-09,4.235030673420991,3.5760293348671253
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.877503132942834,6.397645591671716e-09,5.874804182276458,5.600755766316887
