model,mean,min,25%,50%,75%,max
linear,13.254454624954985,12.02253866772057,12.638496646337778,13.254454624954985,13.870412603572191,14.4863705821894
poly2,13.235774414865258,11.999785010403013,12.617779712634135,13.235774414865258,13.853769117096382,14.471763819327505
poly3,13.238055522822489,12.000707730499157,12.619381626660823,13.238055522822489,13.856729418984155,14.475403315145822
exp,13.254312042125129,12.02222276972805,12.63826740592659,13.254312042125129,13.870356678323667,14.486401314522206
log,13.255657750016951,12.024049346896572,12.639853548456761,13.255657750016951,13.87146195157714,14.48726615313733
power,13.255580638938952,12.023868414147362,12.639724526543157,13.255580638938952,13.871436751334748,14.487292863730543
hmult,13.256293905271097,12.025438085756786,12.640865995513941,13.256293905271097,13.871721815028252,14.487149724785407
