c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-0.29298215238419373,-0.7054090624897215,0.039636718142922994,-0.00048548778072201345,-1.4775360558893065,0.188856136837442,0.23409168652838894,0.2770972163379841,0.12258888357694105,0.0056990139892178025,0.32795486112628014,7.249418541405429,7.035021300974154
