train set,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
gov,flores,3.4188537285354323,0.004172988167740584,0.0022750609798060147,-5.666373187494293e-10,2.5102175650903003,1.6924480835068,0.956451615774927,6.074433677407992,6.0681809060349865
gov,bible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,10.139461400545375,4.1921451564045755,-5.595826494481742e-10,-0.16175194340687854,7.987538069848411,6.05080136358273,4.307740303082804,10.656517901107009,10.769361619632186
bible,flores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,7.17514437862592,2.903604788438585,-7.509278422018035e-10,-0.009630230068337207,5.892833930747016,4.738761476677865,3.700094175544202,8.253482595027034,7.8781409818738135
bible,gov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
