train set 1,train set 2,test set,language to,c0,c1,c2,rmse,kfold rmse
cc_align,bible,gov,ka,0.1630290392893623,0.2896132693329182,0.356950417046921,0.048983178610914384,0.057031987028293915
cc_align,bible,gov,gu,0.6173902404560634,0.2025135711024974,0.4596692023402248,0.22357154739959148,0.23238079209093157
cc_align,bible,gov,hi,0.5921919800974126,0.16562617798394752,0.26674197240650627,0.06690380651556031,0.08316898662858273
cc_align,bible,gov,si,0.24752825109106033,0.2384329380014908,0.4908358869204067,0.16208745317237003,0.16548512221044948
cc_align,bible,gov,ta,0.08496745303825232,0.5203745937060983,0.8385311448682415,0.20127014240669425,0.2186345474516457
gov,bible,flores,ka,0.496410760419539,0.3152507396575866,0.4151943213720179,0.2120043964865524,0.235734877096924
gov,bible,flores,gu,1.6447167640995657,0.06279241733284169,0.3246740700429171,0.22748432284899298,0.22967732162160634
gov,bible,flores,hi,1.2109835617857017,0.06537249054170831,0.2234092516373583,0.15321409026309563,0.15699453023669177
gov,bible,flores,si,0.6220105793975378,-0.01709972207152411,0.3523989828533131,0.2479636784621756,0.24798774889230146
gov,bible,flores,ta,0.5901547253644117,0.08397111454133567,0.3876197235154719,0.12437058816804449,0.12452513023497483
gov,bible,bible,ka,7.06889613498602,0.09119790433307061,0.32916354552540505,0.7015214814788816,0.7550203877901464
gov,bible,bible,gu,8.289738572473302,0.019737338895984658,0.2749478253684671,0.4460226273840038,0.4684016433729229
gov,bible,bible,hi,9.371943427250912,0.01982621836095324,0.2766765604957537,0.47072465091124016,0.48221679247859844
gov,bible,bible,si,11.27095099773987,0.019126288027905218,0.2730837843699985,1.1015316086752975,1.1158944124055254
gov,bible,bible,ta,8.425915560779579,0.022749245434584706,0.30775641807863724,0.5465847042205246,0.5636771952780807
gov,bible,gov,ka,0.5422506434105137,0.32794254373024767,0.29790918022491036,0.23799501722195038,0.24679414747823009
gov,bible,gov,gu,2.8479093605618617,-0.24019173988945544,0.3494801822490895,0.8603713789078716,0.8648014894673263
gov,bible,gov,hi,1.7274304805698095,-0.21797489361497951,0.30191386127743797,0.33875651863041645,0.34101609630252966
gov,bible,gov,si,1.6252034198152325,-0.46250140306189735,0.40947630470336205,0.9071942298980974,0.9091760952227447
gov,bible,gov,ta,1.7015666159404477,-0.6868743296942899,0.4352461507939064,0.7010703020576554,0.701082067765906
bible,gov,flores,ka,2.1230284624353284,0.2168988922100809,0.519924971303539,1.0970363387395319,1.164356309845682
bible,gov,flores,gu,4.529502050026101,0.04007413730494579,0.3712456074445764,1.0303802287393329,1.0700305592561117
bible,gov,flores,hi,4.166080475995695,0.010523804042842262,0.33507933339382284,1.0853640692780986,1.09416221288899
bible,gov,flores,si,2.6364520269675165,0.03354865315068745,0.3432147312772213,0.8131403078433747,0.8284601373453934
bible,gov,flores,ta,1.8114153751419706,0.07026865592468735,0.4185500148828795,0.42126586381120074,0.42806372266259496
bible,gov,bible,ka,0.5076231060542254,0.4887590878575445,0.5328718429630933,0.5761285564796744,0.5868654296398178
bible,gov,bible,gu,3.043666098137432,0.10850579785838484,0.3077633158200682,0.8799124715706712,0.8799233941376762
bible,gov,bible,hi,2.850812034960839,0.11587980674740427,0.27462410400437876,1.4472219712663996,1.4488336927612158
bible,gov,bible,si,2.0694353826755196,0.08656044457685388,0.40469697527547716,1.7644841593221212,1.7690819676161489
bible,gov,bible,ta,1.9642540424750499,0.0480781850117183,0.367122103724835,1.1965951383120643,1.196663247527266
bible,gov,gov,ka,7.783795029753903,0.1063294774044561,0.37104194411432345,2.0984957014521686,2.2567182453930803
bible,gov,gov,gu,11.46129505476257,0.02088612961291083,0.2559021736894747,1.017105692684132,1.07988402564709
bible,gov,gov,hi,11.016537973080998,-0.00128064907618447,0.22890281167813045,1.859711631671524,1.902827085119458
bible,gov,gov,si,13.03246002967315,0.013650149456361324,0.2774242422087724,2.747843709844403,2.8119493252983143
bible,gov,gov,ta,11.247642362159052,0.0229637295345274,0.2555629727974692,1.8107010700366866,1.8540028453633652
