train set 1,train set 2,test set,language to,c0,c1,c2,rmse,kfold rmse
cc_align,bible,flores,ta,0.7783705200848742,0.1728149192635428,0.2277262325103482,0.10067929340532696,0.14370572717652197
cc_align,bible,bible,ka,14.187068686296248,0.018460954374037813,0.20008951011243445,0.34389085621342647,0.4474563806458622
cc_align,bible,bible,gu,16.566384314328594,0.007946220397334301,0.16142111246530386,0.16373628992198364,0.2300374445987947
cc_align,bible,bible,hi,18.676965875970748,0.011922233651609828,0.15762700704932,0.16465482057292316,0.1752270206404426
cc_align,bible,bible,si,22.27830468768409,0.013582538378114373,0.15678856334377608,0.6255452915803261,0.8496300435986281
cc_align,bible,bible,ta,17.553374166315916,0.0100150310475179,0.17429725726479683,0.3613555938717106,0.510016785065154
cc_align,bible,gov,ka,0.36398985961724994,0.15972508828684973,0.12152452790268294,0.06235523978870748,0.06539089621761392
cc_align,bible,gov,gu,1.2586850049915594,0.1040173030478916,0.23614942468100125,0.14157106239131856,0.21090976405723066
cc_align,bible,gov,hi,1.2150364881665738,0.08772677376224874,0.11992666929393499,0.05507830053042314,0.08423158798925416
cc_align,bible,gov,si,0.4675617098354295,0.14285548890464406,0.2489802161891077,0.1111259186927141,0.17341034539874364
cc_align,bible,gov,ta,0.1757199496977689,0.319825613074711,0.34760252522814433,0.05075137064427455,0.09176199620215719
gov,bible,flores,ka,1.1179838176443808,0.12266695809943352,0.21330206604362317,0.20830856086656088,0.2492299775204845
gov,bible,flores,gu,3.29086650086466,0.022562371948149078,0.19818330472991658,0.1668137770807331,0.1712389357836466
gov,bible,flores,hi,2.4570218402795354,0.025399661165867376,0.12419254655789659,0.14493075979711,0.14917007818256323
gov,bible,flores,si,1.194083812544591,-0.005149589600687393,0.23676552452966385,0.22299446033692058,0.22300286338613182
gov,bible,flores,ta,1.2088268368779744,0.024441807292638888,0.23805233718341695,0.11382137398597343,0.11426801349337706
gov,bible,bible,ka,14.467002075598801,0.029157224026564166,0.19480237851145585,0.7114199318750731,0.7562254565379247
gov,bible,bible,gu,16.569208853513302,0.005420056513928249,0.16568866605495278,0.36246712595532793,0.3733087729707755
gov,bible,bible,hi,18.7052776568686,0.006855684889055317,0.16642951192863517,0.28950181498412947,0.3004913897770105
gov,bible,bible,si,22.458151759996696,0.00634433475196907,0.16501575897254903,0.8535163961936659,0.8684222480364702
gov,bible,bible,ta,16.801633547385908,0.007304916730364998,0.18881283286191503,0.33257312646232845,0.3508730402398143
gov,bible,gov,ka,1.1495410345641193,0.16083380410329196,0.14238918188303037,0.20195167253107968,0.231961973645934
gov,bible,gov,gu,5.130702313910189,-0.05134289615728199,0.25613221819673926,0.7848073319093127,0.7861507945186593
gov,bible,gov,hi,3.167819937926542,-0.0569817021968373,0.2196700811688297,0.2952678079477968,0.3064964086319411
gov,bible,gov,si,2.610936631292023,-0.056387193636357774,0.3357071093024531,0.8746335429454144,0.8757456984419975
gov,bible,gov,ta,2.631070633842441,-0.06155706619801629,0.367612617745155,0.6819949910835481,0.6850725859447612
bible,gov,flores,ka,4.5447932409542,0.05739369913982145,0.32619175002576895,0.9938331265780578,1.1064593280435004
bible,gov,flores,gu,8.919524389296358,0.01299725382449699,0.2394493293848931,0.8051863622941461,0.870785050782631
bible,gov,flores,hi,7.918901235995987,0.00580892970140895,0.2284112772440919,0.8251491022158255,0.8377140699754417
bible,gov,flores,si,5.038365558896386,0.011893842330544089,0.2330226057025343,0.63754565602198,0.6618971010883222
bible,gov,flores,ta,3.4488295893486414,0.021354190425831202,0.29209076652088595,0.22272548315906862,0.23941853855356285
bible,gov,bible,ka,1.1617762320613063,0.2179572858831845,0.2704131238997631,0.39235544057116484,0.5294904531812832
bible,gov,bible,gu,6.009258464995479,0.05063241999660433,0.1837089213877826,0.7075902704542352,0.7169724971315335
bible,gov,bible,hi,5.4166336101540455,0.059243788255680746,0.17370471159929005,1.2529031334861414,1.270415306719743
bible,gov,bible,si,3.655008094399028,0.052616469164609755,0.28939903164305036,1.4797857989746288,1.5260348545039046
bible,gov,bible,ta,3.52964021201701,0.03767285923874152,0.2578872603667556,1.0080312899428698,1.0168035406430365
bible,gov,gov,ka,16.092355816407256,0.027087414271395403,0.22580467711047114,2.042686246194245,2.1857556661023674
bible,gov,gov,gu,22.851139256098215,0.006917821259740884,0.15311779448813542,0.8038268023954148,0.8763116681138241
bible,gov,gov,hi,21.50102124907385,0.0004996792180479075,0.14417554989021863,1.5636249811575464,1.6167396804091172
bible,gov,gov,si,25.27357177119579,0.005375933238929874,0.1802983706181602,2.2087958298414283,2.293948872491634
bible,gov,gov,ta,22.04452747962942,0.008327423333669115,0.16133874826202388,1.4258366362343406,1.4812794939563412
