c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
27.49411037628451,0.9694479057676734,-0.037559740902331815,0.0004583763342479318,-40.588198736804756,-27.845462875510638,-15.414802124120746,5.12544303234477,5.448555992870165
