,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[0.5],0.005148601714146848,"[-0.5, 0.0, 1.0]",1.7564265892040898,[-0.5],4.041832797913624
kfold,"[0.0, 0.5]",0.0075586959285202145,[0.5],2.1034693821027632,"[-0.5, 0.5]",5.933841227105972
