train set,train set size,c0,"c1,1","c1,2",rmse,kfold rmse
gov,1,5.6820012047643935,0.0002878416442301266,5.1713165277716286e-08,8.670017026642945,9.031408313107079
gov,10,9.458219967330104,4.480196752598379,-6.16791512832089e-10,14.294050840769367,14.58863086835636
gov,25,11.006433504328903,5.213560871135227,3.092832271485703e-09,15.665062302241573,16.00564850135944
gov,50,11.875321251645582,5.625187652070325,-1.1250405255927624e-09,17.423903928973733,18.025405648738413
bible,1,2.600706674096689,1.231913975057731,1.1003200433020754e-08,8.220207561009609,8.10436667066901
bible,10,7.576368185913498,2.460859179719606e-06,7.513730162885648e-08,12.70088704796837,12.52558155116538
bible,25,6.518231883280688,3.0875988684409026,-4.924650104046622e-10,14.42813106236896,14.308172535313409
