train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,71.97170596816518,-168.14056478341286,20.501575236901985,1.7628945662268252,1.7684882240947608
gov,1,bible,26.179138294874754,-64.33625366332036,8.461579377510288,0.6186201211436664,0.6338523704517319
gov,1,gov,21.13812420449698,-52.61141915722012,34.477585457830905,3.374967858970937,3.379342902852691
gov,10,flores,161.20240737382093,-359.1262174699381,35.75151675682136,1.3139684624951262,1.3315552250913685
gov,10,bible,47.00138144095296,-106.0559380822159,9.30480913926032,0.7714044812416558,0.783497133875963
gov,10,gov,16.19480526484606,-46.97138373891561,60.706699869548586,1.6990682835913051,1.7350531480182425
gov,25,flores,184.2823126687112,-411.9908508907912,42.99479826775817,1.5543415563282972,1.5800787123327416
gov,25,bible,49.47630995225874,-110.96425657180615,9.832359596862812,0.9717322860758054,0.9880111370453571
gov,25,gov,27.398295143191326,-87.0108861486306,78.32377852383114,1.903329218443585,1.953357746260809
gov,50,flores,134.87567672081917,-254.8337200309774,5.912606341848922,3.321739793166728e-13,3.726230452283117e-13
gov,50,bible,25.746171693735477,-44.08352668213441,-2.8770301624130625,9.122764137081302e-15,6.889349107919959e-15
gov,50,gov,106.16098221186073,-292.73008507331446,114.66744006183184,1.415270809906701e-12,9.398970212842576e-13
bible,1,flores,20.19711748866147,-48.53821853603917,6.581598715280475,0.4719417592972769,0.7823129966578739
bible,1,bible,-0.5480820712297996,4.233819863584488,22.656564073401533,2.4457458252320303,4.011802814227982
bible,1,gov,15.261657189757903,-35.96348427695597,4.138040666659085,0.2821925043004618,0.41879074161624585
bible,10,flores,39.22515956444227,-95.922984597668,14.064464203367532,0.6208660249297178,1.2919336410080684
bible,10,bible,-20.974565599293694,67.01820306039887,23.319516343410722,2.647773033957273,5.960313752850799
bible,10,gov,29.416958941762637,-69.97413012543706,8.542744372880323,0.4954803532352778,0.8636430580832738
bible,25,flores,31.51756048208372,-72.682676085654,9.193796577850403,0.6275855821965959,0.6448044235231972
bible,25,bible,-9.664507841501596,45.70685481964177,28.412754222180645,2.872866082803447,2.9700563989981683
bible,25,gov,29.52963234368364,-70.49067925882956,8.88185315571426,0.5657899431093608,0.577292706051805
