train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,rmse,loo rmse
gov,1,bible,10,gov,5.972278410428374,1.3773359497536724,2.780528489487124,2.7884716572958435
gov,1,bible,25,flores,-4.69626550644465,-2.8759867188226593,1.2709778410349848,1.2710132883375718
gov,1,bible,25,bible,31.035603407077804,1.3898490238106178,3.6679005868177152,3.6701918208962208
gov,1,bible,25,gov,6.493499505041347,1.3819205154504146,3.0094254572240544,3.0248749168496665
gov,10,bible,1,flores,-6.055666006253899,-2.852021520012889,0.634575027732441,0.6345933526610481
gov,10,bible,1,bible,17.81577713501997,1.390533713496146,2.1629908311307924,2.1910721487348392
gov,10,bible,1,gov,-5.3006563579741295,-2.771458529943646,0.7637481846112806,0.7639427593919927
gov,10,bible,10,flores,-5.641199584856511,-3.005656092047959,1.0115573791856838,1.0116774818259033
gov,10,bible,10,bible,27.255548982023342,1.389651688295352,3.47229208570872,3.4839410939821778
gov,10,bible,10,gov,5.349332947665778,1.3663492641612291,2.1489927003957616,2.1493710379673026
gov,10,bible,25,flores,-5.194517726468353,-2.995368506362641,1.2374690669740163,1.2388580811548697
gov,10,bible,25,bible,31.33599974554464,1.3913888963199903,3.5128774221454035,3.513780803271146
gov,10,bible,25,gov,5.7721639157329045,1.376908194931973,2.2892386006835466,2.2988805618494816
gov,50,bible,1,flores,-5.990400439232806,-2.8790921377353667,0.16240473983414308,0.23727533847348237
gov,50,bible,1,bible,19.65161810945343,1.3489743867585684,2.3677727641452617,2.688207410946524
gov,50,bible,1,gov,-4.939837502113833,-2.6789976785621215,0.15485728890067021,0.22630491176700554
gov,50,bible,10,flores,-4.711319583567539,-2.8225353269038087,0.07836157445607278,0.11450037580042949
gov,50,bible,10,bible,29.623017639769458,1.3664298458062878,3.3485896077105637,3.6515061488599914
gov,50,bible,10,gov,5.159834565854515,1.3794831368992488,0.5749071759911109,0.6181595917215015
gov,50,bible,25,flores,-3.5090828957460976,-2.6379585778836967,0.1943595617133848,0.28403993868596894
gov,50,bible,25,bible,33.72286804937005,1.3659271432493378,3.144918036161777,3.4449714991236773
gov,50,bible,25,gov,5.793984421300434,1.3825518223667155,0.6111415018928286,0.7362068363818466
bible,25,gov,1,flores,-8.488913744792233,-3.6760473194625733,1.2376737102944007,1.3162169805073125
bible,25,gov,1,bible,-8.045814228657404,-3.3376721818081156,1.3507820747513326,1.3536481170489152
bible,25,gov,1,gov,21.392864737021704,1.3795343723669924,1.9216862584627714,1.9216936541572658
bible,25,gov,10,flores,-11.624765374325325,-4.365332567751807,1.8406838930163614,2.0202732927503875
bible,25,gov,10,bible,4.63876285279105,-2.091359978045771,2.3744830670709205,2.4051421039291383
bible,25,gov,10,gov,34.45392298141011,1.383519588242086,3.83587242554305,3.836029174683061
bible,25,gov,25,flores,-10.47092578323165,-4.41264851394402,1.765936434390553,1.8819832996999601
bible,25,gov,25,bible,9.938335743416067,1.400231896715196,2.7986006139261335,2.8005576947882282
bible,25,gov,25,gov,38.09380915679556,1.3830972436488793,4.591796789009041,4.592130153505995
bible,25,gov,50,flores,-9.889733970792728,-4.444744163892391,0.26812584287941843,0.3910176802254471
bible,25,gov,50,bible,6.170477082945056,-2.3808119965824175,0.7126467651166916,1.021427349005335
bible,25,gov,50,gov,41.92560962385373,1.3760914769144157,5.575986565945769,5.614465166357663
bible,1,gov,1,flores,-6.242821057453927,-3.3129698174467217,1.8717685794592467,1.8917543157840897
bible,1,gov,1,bible,-2.5316524810228076,-2.63966255405436,2.0286543423286916,2.042389778569587
bible,1,gov,1,gov,18.73561827826886,1.389885501527674,3.9555955768130504,3.9631958463290426
bible,1,gov,10,flores,-11.359679932871401,-4.2949875803095034,2.2330630045111755,2.360914928767249
bible,1,gov,10,bible,7.218709939073704,1.4016725231400287,2.6890680075773528,2.6890680232210427
bible,1,gov,10,gov,33.57423607637848,1.3847044031821822,3.9989385919823075,3.999135359690267
bible,1,gov,25,flores,-11.443742710956542,-4.428648295228436,2.0029817349687478,2.119084225218649
bible,1,gov,25,bible,7.617141337563125,1.3956953291289678,2.75516079129853,2.7556204061882617
bible,1,gov,25,gov,37.65377664565243,1.3829474326718374,4.384583065610785,4.384720051134875
bible,1,gov,50,flores,-10.165124516360931,-4.439486546535967,0.39162869677384343,0.5711386562897429
bible,1,gov,50,bible,8.726624634656547,0.8626979265848749,0.49188573874727554,0.5707679442928205
bible,1,gov,50,gov,41.692232919530696,1.3760417535887493,5.481231114086963,5.552936851367755
bible,10,gov,1,flores,-9.128224415569226,-3.709475428276858,1.2105623384235087,1.2603435404728576
bible,10,gov,1,bible,-7.013839245626988,-3.2071907196043483,1.4762158084333488,1.4867735776059123
bible,10,gov,1,gov,20.733368713807383,1.3814390447101548,2.022121808964616,2.022223932945334
bible,10,gov,10,flores,-12.184406019078574,-4.382275880158368,1.7736084055944,1.877891502697637
bible,10,gov,10,bible,6.167381963931793,-1.3410656098845344,2.6472737182337553,2.654395465589046
bible,10,gov,10,gov,34.17377930079685,1.382945755840267,3.8946996488132255,3.894713372202609
bible,10,gov,25,flores,-10.949532045460003,-4.42242997573897,1.838290613513236,1.9213690873989884
bible,10,gov,25,bible,9.358169542184843,1.3996071333872673,2.742705786543667,2.747349515713703
bible,10,gov,25,gov,37.91377372848839,1.382971754910571,4.422341276654006,4.422413701632648
bible,10,gov,50,flores,-9.492923085560417,-4.408034530565034,0.23326903280692277,0.3401985486138935
bible,10,gov,50,bible,5.326783025401448,-2.4331995321048363,0.752135669174442,1.0791422779012683
bible,10,gov,50,gov,41.892159850851655,1.3757268799173779,5.476536641987456,5.526239119651807
