train set,test set,c0,"c1,1","c1,2",rmse,kfold rmse
gov,flores,4.56723115854071,0.6656397860053817,-0.009575135962398153,3.4452174978071466,3.4873020486033894
gov,bible,0.6512727213230716,0.1317880682117392,-0.0020496829557131524,1.1527308973299724,1.1641252032785763
gov,gov,19.769085082332563,1.2615465500179808,-0.016500799722133374,5.02658490902863,5.106584129286356
bible,flores,0.7752701262082332,0.20120542658363608,-0.005095324657058532,0.7578243854535334,0.7688762711957174
bible,bible,15.291200793031116,1.6185750362192377,-0.038391597948359175,3.4716226854477736,3.570786617611754
bible,gov,0.36952994032447345,0.12507448861666465,-0.0032248910209615013,0.6486122730972913,0.6571275720977281
