train set,c0,c1,c2,rmse,kfold rmse
gov,2.4330668983809685,3.163794044758113,4.591601804191169e-05,14.551463746048178,14.574979716826363
bible,2.072116224841561,2.59800596047396,-1.4717333119883742e-09,12.040437883266312,12.03589622577842
