train set size,c0,c1,c2,rmse,kfold rmse
1,1.2745905917091573,-9.662239678416898e-09,-1.6655861102184657,8.144454225075739,8.14016913861374
10,1.9082502227892637,-0.8531721650310071,-1.4208935366909479,13.662300814814387,13.652018593497772
25,2.1077089110094427,-0.945977474923373,-1.4049683875602417,15.303776923787115,15.29311538685518
50,0.8485203248126286,-9.610381258790695e-09,-3.4212652676926845,17.231997051653934,17.532939263406377
