c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
22.932080309745462,0.2981714947202589,-1.4979134277820907,-0.040734825820105,0.4951598532630037,-2.7181754218497116,-2.2398782900849996,-2.381047030288172,-2.175093799530049,1.6864854683017128,2.8575677226161633,-7.175328496350227,-12.014443394081063,-9.861635902293399,-6.685458017802245,6.519260051809272,6.59390182546465
