,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[0.0],0.9818192101167877,[0.5],4.510901685733867,[0.5],8.522683402397348
kfold,[-1.0],0.9856312374847525,[0.0],4.618142015141384,[0.0],8.69388426597744
