,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,"[-1.0, -0.5, 0.0, 1.0]",0.0,[-0.5],3.352599169961848,[-0.5],8.700906173701453
kfold,[1.0],0.01913753561858223,[0.5],11.78750516144864,[-1.0],176.26434142665204
