train set size,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
1,4.1914751820672755,2.4536337262265935,0.8156559525846822,-7.5723881215705454e-06,-0.15522267555893887,-1.2018325518432138,-1.3995504157856977e-07,8.045438742347061,8.050538931885438
10,5.154172453889293,2.5232755164594503,2.306772599214427,-0.9865457752429486,-0.6457411540130008,-0.46331889250079844,-0.6997099011371631,13.508940673511542,13.555342214599833
25,5.1620784254880645,2.972808008722111,2.519219364074464,-1.200029843254697,-0.8644575623584765,-0.3183139029518375,-1.0011221830627717,15.126870639736973,15.18510480332694
50,2.259043503629274,2.0202405247135598e-08,0.8817060663639432,-1.6561490169637783,0.8297435456415843,1.5737156755780821,1.0272210213127881,17.182182510155055,17.861574916496952
