c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3",rmse,kfold rmse
10.034219717994139,-3.294769205391315e-07,-9.544434668697225e-09,-2.0341226626416767e-08,7.301018459132423e-08,-1.174256377152623e-07,-3.040487708246922e-07,-2.292805521196455e-08,1.388091195475687e-06,-2.1503197311592887e-07,13.944031301699306,13.914730381697982
