language to,c0,c1,rmse,kfold rmse
ka,5.801702778286644,0.3484693202546162,10.884956150952808,10.924003120684407
gu,9.525160564511433,0.3006808588906068,11.508400756920974,11.592173721816959
hi,9.573934230099015,0.22308029699643403,12.163646875051164,12.253307411311257
si,9.976280277717954,0.2502684686275147,16.501907516947785,16.674753648513313
ta,8.056299738775719,0.21616854289622922,13.426586433382845,13.562825679615505
