c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
36.01289294268882,17.093839921640257,-8.525972670850114,-68.41739911059048,19.77099016876769,13.879926653687566,-0.09467375522313551,2.7351949400899915,-28.04027569404707,12.133889398586764,4.475992717579873,4.517906970020567
