train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,rmse,kfold rmse
cc_align,25,gov,1,flores,4.9,-35.75026795521264,1.3788884412211648,1.4146848883526444
cc_align,25,gov,1,bible,0.700000000000429,-8.22572537021938,0.6110100926607788,0.614274639988437
cc_align,25,gov,1,gov,20.00000000000091,-37.64851227140948,2.0672042311618193,2.5646312270593214
cc_align,25,gov,10,flores,11.100000000000048,-40.179504693025834,2.7570515652293,3.0333699631487967
cc_align,25,gov,10,bible,2.1500000000049972,-8.700286449203107,0.8064324728911487,0.8551802928356244
cc_align,25,gov,10,gov,32.800000007267215,-35.75026783951856,3.4001960727777645,3.6278551974042914
cc_align,25,gov,25,flores,12.90000000000003,-38.281260376820015,2.9707462586584756,3.336065546982652
cc_align,25,gov,25,bible,2.60000000000818,-8.858473475504262,0.9556847457887635,1.0282671506272003
cc_align,25,gov,25,gov,36.35000005228785,-36.224828205042,3.9291644574048235,4.157803907513344
cc_align,25,gov,50,flores,12.90000000000005,-38.43944740316996,2.6536138880151094,3.002838983883576
cc_align,25,gov,50,bible,3.499999999998959,2.847366474294849,0.5715476066494082,0.6698371546733846
cc_align,25,gov,50,gov,41.10000002455875,-23.728053603915274,5.307227776030219,5.33589731806057
cc_align,25,bible,1,flores,1.1500000000014277,-8.700286449253388,0.516074929960111,0.5397530299380866
cc_align,25,bible,1,bible,16.150000000000002,-32.744714454553275,2.1215560327269234,2.364318083501541
cc_align,25,bible,1,gov,0.5500000000001182,-7.118416185771338,0.3301514803843836,0.3316624790355797
cc_align,25,bible,10,flores,2.200000000012452,-10.123969686233822,0.793305321634321,0.7958224257477026
cc_align,25,bible,10,bible,25.90000000000113,-30.0555350065723,3.175741383257355,3.333066655911287
cc_align,25,bible,10,gov,0.9000000000096934,-12.65496210789364,0.5876506898943737,0.6011100841884134
cc_align,25,bible,25,flores,2.5500000000057357,-8.38391239648923,0.9307702903151419,0.9441045139745332
cc_align,25,bible,25,bible,30.100000000020444,-26.89179447923589,3.2430438377137825,3.378954472969929
cc_align,25,bible,25,gov,1.2500000000148423,-12.496775081447238,0.6887186169498639,0.7066352193944316
cc_align,100,gov,1,flores,6.45,-31.16284419104819,1.4234933555634648,1.5004443786203248
cc_align,100,gov,1,bible,0.9500000000008059,-8.383912396562723,0.5747463208523681,0.5756156124820039
cc_align,100,gov,1,gov,22.15000000000002,-29.26459987484183,1.8216293073326786,2.1998484795788866
cc_align,100,gov,10,flores,12.35000000000023,-41.919561982879976,2.474334927477146,2.6614532371118855
cc_align,100,gov,10,bible,2.5500000000258574,-10.914904817753321,0.7489993324429601,0.8865664097932896
cc_align,100,gov,10,gov,33.400000010526945,-35.4338937353886,3.4855893810564282,3.776947621205956
cc_align,100,gov,25,flores,14.450000000000006,-35.27570687616137,2.689671603250726,2.908493309831283
cc_align,100,gov,25,bible,3.1000000000115824,-8.85847347544379,0.863326898302916,1.0340857469074392
cc_align,100,gov,25,gov,36.900000046879455,-34.48477100472346,4.1261765998722515,4.396513770401857
cc_align,100,gov,50,flores,14.600000000000062,-37.49032524506692,2.9802125203861998,3.235505712470692
cc_align,100,gov,50,bible,4.2999999999998835,0.9491221580740988,0.408248290463863,0.5001115873408523
cc_align,100,gov,50,gov,41.20000002845874,-24.2026146266232,5.5113519212621505,5.541060810183311
cc_align,100,bible,1,flores,1.4000000000011956,-7.909351317503226,0.541602560309064,0.5561774297197795
cc_align,100,bible,1,bible,17.0,-30.05553500659474,2.2229110043664217,2.370091418770583
cc_align,100,bible,1,gov,0.7500000000002556,-7.434790238469872,0.40783983784487426,0.40906397217720125
cc_align,100,bible,10,flores,2.800000000009493,-8.858473475476295,0.8748333174572932,0.8951722366526143
cc_align,100,bible,10,bible,26.350000000001554,-29.897347980223163,3.2956031314465037,3.4568772033727693
cc_align,100,bible,10,gov,1.4000000000142339,-12.02221400240007,0.6582805886043833,0.7052186422190875
cc_align,100,bible,25,flores,3.050000000022121,-9.965782659739117,1.0568822072492279,1.0945318632676677
cc_align,100,bible,25,bible,30.45000000003935,-27.36635555804716,3.263484844967621,3.3733267452284914
cc_align,100,bible,25,gov,1.7000000000147426,-11.389465897012647,0.8366600265340756,0.9186947260683769
gov,25,bible,1,flores,1.5000000000013758,-7.90935131750684,0.8058122196475637,0.8156796756900077
gov,25,bible,1,bible,16.85,-27.366355558636297,1.8172323278362994,1.8393839548428512
gov,25,bible,1,gov,1.600000000001969,-8.225725370199193,0.7728734264634367,0.7831560082984546
gov,25,bible,10,flores,2.5500000000645597,-12.813149133377104,1.164903429473877,1.185748708634524
gov,25,bible,10,bible,26.050000000001937,-30.8464701383142,3.2651186808445405,3.319939758472278
gov,25,bible,10,gov,4.150000001236981,-18.191508010848434,1.7071418609281814,1.8556220879622374
gov,25,bible,25,flores,2.8000000000957974,-13.287710211912856,1.414213562373095,1.4198591479609886
gov,25,bible,25,bible,30.150000000026367,-27.36635555827165,3.0512838827833324,3.1227124959170625
gov,25,bible,25,gov,4.500000003145332,-20.880687428493502,2.0159365069366646,2.2847319317591728
gov,1,bible,1,flores,0.9000000000049475,-11.389465897158866,0.7155417527999328,0.7266360849757371
gov,1,bible,1,bible,14.500000000000027,-37.015764166016815,2.0513410247932935,2.316031087857853
gov,1,bible,1,gov,1.75000000011684,-15.976889659562122,0.9414527780687323,1.0541979562578883
gov,1,bible,10,flores,2.0500000001939136,-16.609637763729285,0.978263768111648,0.9828529899108754
gov,1,bible,10,bible,24.650000000024843,-39.38856956087721,3.2399074060843165,3.4038213814257383
gov,1,bible,10,gov,4.500000000000001,-29.1064128484917,2.343786110832926,2.8998850551895723
gov,1,bible,25,flores,2.450000000168673,-15.344141553285427,1.190938005663323,1.1947105645862464
gov,1,bible,25,bible,29.250000000110084,-34.01021066362486,3.2302218706047627,3.394603558953864
gov,1,bible,25,gov,4.900000034484789,-31.00465661965044,2.552123299006796,3.2571971590838533
gov,10,bible,1,flores,1.3000000000036682,-9.80759563367245,0.7438637868140466,0.754541803570157
gov,10,bible,1,bible,16.450000000000003,-27.36635555863618,1.6450937156689085,1.6599196767715392
gov,10,bible,1,gov,1.5500000000080933,-10.598530765352981,0.7914122398177409,0.7920437698354691
gov,10,bible,10,flores,2.5000000000500004,-12.338588054546703,1.0881176406988353,1.0954451150214022
gov,10,bible,10,bible,25.55000000000322,-32.74471445449812,3.0418744221285667,3.100645094145086
gov,10,bible,10,gov,4.250000005187453,-23.253492791416246,1.7857771417508959,2.0683326618317466
