train set,train set size,c0,c1,c2,c3,rmse,kfold rmse
gov,1,3.7699017032805466,-3.4092829672964762e-09,0.9783372850500017,-0.006380452840324635,9.10783056248548,9.02418424695037
gov,10,13.71283595789016,4.797130770591698e-07,-3.7132017330218777e-09,7.674862615376838e-07,14.262595867524164,14.642049210464197
gov,25,13.887304531331893,-2.219649038759304e-09,3.7028677727011283,0.002653410330656381,15.559052298219614,15.930053365565454
gov,50,13.474401303382736,-2.4372844567818077e-10,3.9854079781416742,-0.28448702597315206,17.553646276704892,17.77125949173287
bible,1,2.846440895722942,-5.984270637588105e-09,0.7876555314914446,-2.6845594612870704e-09,8.333132783773081,8.08491660839416
bible,10,7.906172522460559,-7.661602491076271e-07,1.604080997462436e-07,-3.755682904673631e-09,12.63148558746527,12.581463402694666
bible,25,9.801194064724397,0.02679591810715099,-0.000748410407212142,-1.1547032329606447e-09,14.354284136690547,14.292817236362348
