language to,c0,c1,c2,rmse,kfold rmse
ka,17.17941072046163,0.0,-0.29806154915383964,10.770796345906094,10.798831385164311
gu,18.735835687738312,0.0,-0.18783678907127957,11.440936663552968,11.511127751983684
hi,18.741961536844595,0.0,-0.21373389159957043,12.090823151669003,12.132544904393734
si,20.41403952499933,0.0,-0.22967320926767712,16.415426087520817,16.526131549487836
ta,16.98500418177522,0.0,-0.23730196675418777,13.370073408384126,13.458469654333134
