train set 1,train set 2,train set 2 size,test set,language to,c0,c1,rmse,kfold rmse
cc_align,gov,1,flores,ka,1.2205294292027524,1.2984255368000661,8.881784197001252e-16,0.0429373165476027
cc_align,gov,1,flores,gu,8.542457524090116,0.5770780163555846,3.552713678800501e-15,2.29045950834377
cc_align,gov,1,flores,hi,6.049300667157699,1.0098865286222727,0.0,1.3918852937278832
cc_align,gov,1,flores,si,3.9780719051126385,0.7213475204444814,0.0,0.8467305953354106
cc_align,gov,1,flores,ta,1.381493476646431,0.9377517765778258,6.280369834735101e-16,0.13096729646450528
cc_align,gov,1,bible,ka,-0.09657842846618694,0.21640425613333972,4.47751720812923e-15,0.11453917648777277
cc_align,gov,1,bible,gu,2.135614381022384,0.14426950408893394,2.6691571797624177e-14,0.4451434578080945
cc_align,gov,1,bible,hi,0.7034215715338042,0.2164042561333402,4.907637875040192e-15,0.31979295623061615
cc_align,gov,1,bible,si,0.0034215715338123676,0.21640425613333863,4.447132718159381e-15,0.031482574954110734
cc_align,gov,1,bible,ta,0.33561438102253977,0.14426950408889233,4.4214205078807195e-15,0.3343280952787653
cc_align,gov,1,gov,ka,11.56298695329287,1.875503553155649,2.5121479338940403e-15,2.503020329490014
cc_align,gov,1,gov,gu,22.90684314306757,0.4328085122666894,1.2560739669470201e-14,6.125716369658283
cc_align,gov,1,gov,hi,17.652722238691585,1.2262907847555915,1.9131948672901813e-14,5.151142512868386
cc_align,gov,1,gov,si,22.517107857668936,1.0820212806667282,5.617333549722722e-15,5.965893046829936
cc_align,gov,1,gov,ta,18.45272223869288,1.2262907847552411,2.7638194437112024e-13,4.559762567851003
cc_align,gov,10,flores,ka,11.242457524090108,0.5770780163555859,0.0,2.859407961606944
cc_align,gov,10,flores,gu,16.145879095623926,0.7934822724889324,3.379749385324339e-14,4.222833477771478
cc_align,gov,10,flores,hi,12.717107857668964,1.0820212806667204,0.0,2.5505578358119236
cc_align,gov,10,flores,si,7.1527222386914815,1.2262907847556195,0.0,1.5939798835473618
cc_align,gov,10,flores,ta,5.152722238691486,1.2262907847556186,1.2560739669470201e-15,1.1194500354769725
cc_align,gov,10,bible,ka,1.4678071905112737,0.07213475204444293,1.116533362368577e-14,0.2591867258082038
cc_align,gov,10,bible,gu,2.506843143066849,0.4328085122669737,4.281398870104181e-13,0.4655109706659298
cc_align,gov,10,bible,hi,2.9034215715337934,0.216404256133344,3.1401849173675503e-16,0.583645840211749
cc_align,gov,10,bible,si,-0.6219280948799029,0.7213475204426761,1.3126414676525415e-12,0.3772093772596891
cc_align,gov,10,bible,ta,0.9746503335788472,0.504943264311137,3.1401849173675503e-16,0.09159006721482074
cc_align,gov,10,gov,ka,30.103421571533726,0.21640425613342323,2.473923694673443e-13,9.642552040250704
cc_align,gov,10,gov,gu,33.63903595255432,0.3606737602229294,8.484516992109822e-13,8.246009774663136
cc_align,gov,10,gov,hi,31.306843143068342,0.4328085122665883,3.721033002868854e-13,7.567688732020635
cc_align,gov,10,gov,si,40.8068431430676,0.43280851226668304,5.0242958677880805e-15,11.70374204752973
cc_align,gov,10,gov,ta,32.71026471460026,0.6492127684004626,6.324229516979082e-13,7.9631670621885124
cc_align,gov,25,flores,ka,13.210264714601362,0.6492127684000368,3.552713678800501e-15,3.897574074915391
cc_align,gov,25,flores,gu,18.54245752408978,0.5770780163556066,2.4554880718067514e-13,4.9026546991519195
cc_align,gov,25,flores,hi,14.184915048180244,1.154156032711168,1.2560739669470201e-14,3.3527666953807698
cc_align,gov,25,flores,si,9.481493476646468,0.9377517765778103,2.5433559371059917e-14,2.328616940181626
cc_align,gov,25,flores,ta,5.391758191247812,1.5869645449778573,0.0,1.3472986461316327
cc_align,gov,25,bible,ka,1.5356143810223284,0.14426950408895642,5.4791502830564094e-14,0.03478590275381017
cc_align,gov,25,bible,gu,4.235614381022528,0.14426950408889624,0.0,0.976304073206789
cc_align,gov,25,bible,hi,2.9712287618808686,0.28853900821856404,2.8646852118124562e-11,0.6069323269032394
cc_align,gov,25,bible,si,-0.08973528539847042,0.6492127683999978,2.9191899439142324e-14,0.5297606495843924
cc_align,gov,25,bible,ta,1.3424575240901797,0.5770780163555677,1.1998629721882189e-14,0.1864652982479527
cc_align,gov,25,gov,ka,33.50342157153202,0.21640425613396735,7.962201258188942e-13,8.078436075207993
cc_align,gov,25,gov,gu,38.3,-6.821815463029214e-17,0.0,10.412513701659435
cc_align,gov,25,gov,hi,34.57122876204505,0.28853900817779166,7.105427357601002e-15,8.638759728537208
cc_align,gov,25,gov,si,45.07465033357986,0.504943264310839,2.5366475182229693e-13,12.051623256071663
cc_align,gov,25,gov,ta,36.642457524090126,0.5770780163555809,0.0,9.90387887108608
cc_align,gov,50,flores,hi,15.5561438102255,1.4426950408889143,4.773081074398676e-14,3.9725278092230987
cc_align,gov,50,flores,si,10.913686286135162,0.8656170245333789,0.0,3.4690175425441563
cc_align,gov,50,flores,ta,8.952722238691473,1.2262907847556217,1.7763568394002505e-15,2.2226065263149435
cc_align,gov,50,bible,hi,2.0424575240901315,0.5770780163555786,6.915539919559704e-15,0.32408961442862017
cc_align,gov,50,bible,si,-0.28631371386480176,0.865617024533369,6.473657049138937e-15,0.32166308078203804
cc_align,gov,50,bible,ta,1.6424575240900696,0.577078016355598,1.2560739669470201e-14,0.14957811788320124
cc_align,gov,50,gov,hi,37.33219280948873,-0.07213475204444686,0.0,9.77222723209859
cc_align,gov,50,gov,si,49.17122876203575,0.28853900817990846,1.7908284894209467e-12,13.942174498818053
cc_align,gov,50,gov,ta,40.86780719051127,0.07213475204444607,5.0242958677880805e-15,11.1290378284358
cc_align,bible,1,flores,ka,0.20342157153379214,0.21640425613334424,1.7554167342883506e-16,0.17088662001873622
cc_align,bible,1,flores,gu,2.2356143810222804,0.14426950408893718,9.198651686321686e-14,0.3927435378122026
cc_align,bible,1,flores,hi,1.8356143810227925,0.1442695040888096,9.567675032001125e-14,0.3058017039758735
cc_align,bible,1,flores,si,0.9678071905112464,0.07213475204445319,4.157040317942297e-15,0.2718659373971161
