c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-3.941258323725655,26.330232701568743,-49.94755571137761,32.40992882912075,-1.4955725197012644,5.0850198085027465,9.007538837542235,-4.187393668172035,-2.0282179791802766,-11.491969202310447,-5.392738636504139,6.482067614253996,6.593728983541635
