c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
37.385552268200634,2.01276810217577,-68.30750990303876,2.483454950604853,-15.92964449491818,3.1447044132925743,1.9888898580151522,-12.727847909458541,6.504069096298024,4.4418540826046655,4.539093325101605
