c0,"c1,1","c1,2","c2,1","c2,2","c3,1","c3,2",rmse,kfold rmse
6.591204313683915,0.017148659528773015,0.0007286341542488421,3.1237621149828714,0.0009232388005180575,-1.9808595229656295e-09,-6.81102940495372e-05,14.059092083091816,14.17076901987615
