language to,c0,c1,rmse,kfold rmse
ka,6.631317332189906,0.6496128861906778,10.786658762531124,10.792805966485307
gu,10.093237605199867,0.6670717066860837,10.361918934155854,10.37277655821953
hi,9.197533981263811,0.6441038579432379,11.14926671651282,11.155127705429111
si,9.745990240514205,0.6804220231610201,15.367866110889217,15.37271262302882
ta,7.827192085070007,0.6481730544824787,12.261649749984587,12.265535887280684
