language to,c0,c1,c2,rmse,kfold rmse
ka,0.25006782782656195,0.27628237242459247,-1.1403015535349068,5.71726360468508,5.896838112304687
gu,4.496882471194068,0.27430434375880586,-1.1009174071305725,7.995870300299191,8.221214128416664
hi,2.2376777444058797,0.2739778763692161,-1.1873532701989657,6.152422152769653,6.262201333347892
si,0.37367702595362484,-0.0034812674148260027,-1.6728428604966203,3.103979806308204,3.1255069538510214
ta,-0.013712958047889731,0.1169165374179894,-1.3643165577429917,3.7026306354073895,3.7507226973776207
